,category,age,num_strokes,filename,Y,C,sum,scribble,sessionId,draw_duration,num_black_pixels,prop_black,max_stroke_length,min_stroke_length,avg_stroke_length,cat_code
391,a dog,2,16,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a dog_92.png,1,0,1,0,cdm_run_v31526585403449,0.218,127,0.005644444,1874,0,868,3
392,a dog,3,18,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a dog_93.png,1,1,2,1,cdm_run_v31526588694293,11.284,904,0.040177778,5769,100,2367,3
393,a dog,3,66,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a dog_94.png,2,2,4,1,cdm_run_v31526589361603,7.595,6590,0.292888889,59840,1132,24382,3
394,a dog,3,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a dog_95.png,,0,0,0,cdm_run_v31526590708297,21.882,767,0.034088889,3518,356,1501,3
395,a dog,4,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a dog_96.png,,0,0,0,cdm_run_v31526592878172,10.847,467,0.020755556,2247,292,1440,3
396,a dog,9,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a dog_97.png,,0,0,0,cdm_run_v31526593619763,21.512,1141,0.050711111,5355,615,2937,3
397,a dog,3,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a dog_98.png,,0,0,0,cdm_run_v31526593921790,13.232,1027,0.045644444,5139,186,2797,3
398,a dog,5,18,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a dog_99.png,,0,0,0,cdm_run_v31526594287690,24.989,1127,0.050088889,4513,387,3745,3
399,a dog,7,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a dog_100.png,1,1,2,1,cdm_run_v31526598717979,0.407,1270,0.056444444,4097,2671,3440,3
400,a fish,6,16,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_1.png,,0,0,0,cdm_run_v31525887854758,20.512,1691,0.075155556,7667,603,4124,4
401,a fish,9,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_2.png,,0,0,0,cdm_run_v31525890266406,0,950,0.042222222,2434,2434,2434,4
402,a fish,6,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_3.png,,0,0,0,cdm_run_v31525891444648,6.883,851,0.037822222,3303,954,2114,4
403,a fish,6,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_4.png,,0,0,0,cdm_run_v31525891955621,16.44,751,0.033377778,2248,139,818,4
404,a fish,2,14,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_5.png,,0,0,0,cdm_run_v31525893174061,16.057,1733,0.077022222,8948,511,5195,4
405,a fish,6,17,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_6.png,,0,0,0,cdm_run_v31525893423612,18.186,1086,0.048266667,7670,1075,4431,4
406,a fish,5,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_7.png,,0,0,0,cdm_run_v31525893976840,17.554,907,0.040311111,4921,915,2320,4
407,a fish,6,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_8.png,,0,0,0,cdm_run_v31525895728803,8.929,667,0.029644444,2204,275,1562,4
408,a fish,4,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_9.png,,0,0,0,cdm_run_v31525899254114,0,532,0.023644444,1346,1346,1346,4
409,a fish,2,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_10.png,,0,0,0,cdm_run_v31525901322190,7.547,238,0.010577778,588,0,287,4
410,a fish,3,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_11.png,,0,0,0,cdm_run_v31525901714819,12.669,1091,0.048488889,3807,993,2041,4
411,a fish,3,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_12.png,,0,0,0,cdm_run_v31525904067360,18.304,735,0.032666667,2466,1076,1758,4
412,a fish,4,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_13.png,,0,0,0,cdm_run_v31525908206117,6.301,663,0.029466667,2662,1098,1962,4
413,a fish,6,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_14.png,,0,0,0,cdm_run_v31525974358965,13.878,2120,0.094222222,9085,1746,5442,4
414,a fish,4,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_15.png,,0,0,0,cdm_run_v31525975379407,23.47,758,0.033688889,3637,280,2054,4
415,a fish,6,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_16.png,,0,0,0,cdm_run_v31525976032935,6.634,1103,0.049022222,4347,1402,2756,4
416,a fish,5,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_17.png,,0,0,0,cdm_run_v31525976865876,6.746,678,0.030133333,2711,1064,2104,4
417,a fish,3,45,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_18.png,1,0,1,0,cdm_run_v31525978723767,2.877,238,0.010577778,9253,0,5120,4
418,a fish,4,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_19.png,,0,0,0,cdm_run_v31525984464310,10.177,1147,0.050977778,3646,1982,2876,4
419,a fish,2,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_20.png,,0,0,0,cdm_run_v31525990258467,3.164,978,0.043466667,3045,2465,2781,4
420,a fish,3,352,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_21.png,2,2,4,1,cdm_run_v31525992682386,24.735,5050,0.224444444,0,0,0,4
421,a fish,9,26,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_22.png,1,1,2,1,cdm_run_v31525993726883,10.343,672,0.029866667,7654,0,3453,4
422,a fish,7,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_23.png,,0,0,0,cdm_run_v31526060708396,7.165,1113,0.049466667,4800,933,2994,4
423,a fish,6,11,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_24.png,,0,0,0,cdm_run_v31526060998610,4.049,832,0.036977778,4413,1713,3013,4
424,a fish,6,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_25.png,,0,0,0,cdm_run_v31526061437727,8.499,405,0.018,1743,635,1279,4
425,a fish,7,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_26.png,,0,0,0,cdm_run_v31526061799166,1.667,684,0.0304,2219,1691,1823,4
426,a fish,7,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_27.png,,0,0,0,cdm_run_v31526061922561,0,929,0.041288889,2530,2530,2530,4
427,a fish,6,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_28.png,,0,0,0,cdm_run_v31526063950237,5.715,183,0.008133333,673,325,559,4
428,a fish,7,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_29.png,,0,0,0,cdm_run_v31526064497532,11.292,414,0.0184,1568,603,971,4
429,a fish,7,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_30.png,,0,0,0,cdm_run_v31526064586872,5.653,325,0.014444444,1278,475,981,4
430,a fish,7,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_31.png,,0,0,0,cdm_run_v31526064719488,5.751,940,0.041777778,3713,1111,2686,4
431,a fish,2,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_32.png,,1,1,0,cdm_run_v31526064952740,7.993,511,0.022711111,1859,165,1013,4
432,a fish,4,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_33.png,,0,0,0,cdm_run_v31526065527149,1.692,1017,0.0452,3090,77,1584,4
433,a fish,2,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_34.png,1,2,3,1,cdm_run_v31526067194650,11.613,1627,0.072311111,8297,20,2420,4
434,a fish,5,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_35.png,1,1,2,1,cdm_run_v31526072349961,15.728,3808,0.169244444,12270,2582,8658,4
435,a fish,5,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_36.png,,0,0,0,cdm_run_v31526072947360,16.72,974,0.043288889,5322,972,3422,4
436,a fish,7,11,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_37.png,,0,0,0,cdm_run_v31526074098901,7.775,1236,0.054933333,4191,1701,2620,4
437,a fish,8,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_38.png,,0,0,0,cdm_run_v31526074471797,8.464,1011,0.044933333,4934,463,2911,4
438,a fish,10,17,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_39.png,,0,0,0,cdm_run_v31526152332221,19.434,796,0.035377778,3558,15,2375,4
439,a fish,2,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_40.png,-2,-2,-4,0,cdm_run_v31526152658322,12.228,477,0.0212,5000,2132,4014,4
440,a fish,8,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_41.png,,0,0,0,cdm_run_v31526152868212,0,516,0.022933333,1423,1423,1423,4
441,a fish,3,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_42.png,,0,0,0,cdm_run_v31526154627196,8.135,1067,0.047422222,4099,1924,2858,4
442,a fish,3,14,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_43.png,,0,0,0,cdm_run_v31526154829898,15.489,1109,0.049288889,5105,1248,3484,4
443,a fish,9,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_44.png,,0,0,0,cdm_run_v31526155956525,0.778,673,0.029911111,1887,1814,1850,4
444,a fish,5,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_45.png,,0,0,0,cdm_run_v31526157427450,6.597,639,0.0284,2005,925,1576,4
445,a fish,6,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_46.png,1,1,2,1,cdm_run_v31526157685006,6.008,2128,0.094577778,7707,1615,4185,4
446,a fish,5,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_47.png,,0,0,0,cdm_run_v31526158807742,7.151,603,0.0268,1994,775,1509,4
447,a fish,2,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_48.png,,0,0,0,cdm_run_v31526160796383,20.595,975,0.043333333,4598,0,1875,4
448,a fish,2,68,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_49.png,,1,1,0,cdm_run_v31526162477315,2.095,1760,0.078222222,43609,993,19259,4
449,a fish,8,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_50.png,,0,0,0,cdm_run_v31526164238357,10.543,769,0.034177778,3231,1232,2390,4
450,a fish,4,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_51.png,,0,0,0,cdm_run_v31526167651102,27.157,1541,0.068488889,8635,405,4880,4
451,a fish,6,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_52.png,,0,0,0,cdm_run_v31526168752022,11.318,1234,0.054844444,4814,512,2579,4
452,a fish,4,14,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_53.png,,0,0,0,cdm_run_v31526239192649,17.677,1112,0.049422222,7146,1168,3719,4
453,a fish,6,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_54.png,,0,0,0,cdm_run_v31526240601849,13.036,1367,0.060755556,6621,1850,4168,4
454,a fish,2,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_55.png,,0,0,0,cdm_run_v31526241319670,1.532,549,0.0244,2096,1386,1749,4
455,a fish,7,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_56.png,,0,0,0,cdm_run_v31526244386384,7.501,1138,0.050577778,5225,1117,3172,4
456,a fish,8,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_57.png,,0,0,0,cdm_run_v31526249878999,5.209,662,0.029422222,2519,1050,2020,4
457,a fish,4,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_58.png,,0,0,0,cdm_run_v31526250064091,10.273,734,0.032622222,2582,945,1752,4
458,a fish,6,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_59.png,,0,0,0,cdm_run_v31526251554792,3.181,862,0.038311111,2383,1247,1815,4
459,a fish,6,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_60.png,,0,0,0,cdm_run_v31526251955281,3.167,1462,0.064977778,4712,2080,3630,4
460,a fish,9,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_61.png,,0,0,0,cdm_run_v31526252261677,6.4,575,0.025555556,2435,1116,1762,4
461,a fish,7,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_62.png,,0,0,0,cdm_run_v31526252692974,4.847,833,0.037022222,2713,1893,2364,4
462,a fish,8,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_63.png,,0,0,0,cdm_run_v31526253016255,0,989,0.043955556,2655,2655,2655,4
463,a fish,3,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_64.png,1,0,1,0,cdm_run_v31526253202063,0,334,0.014844444,1113,1113,1113,4
464,a fish,9,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_65.png,1,0,1,0,cdm_run_v31526253458184,0,1471,0.065377778,4253,4253,4253,4
465,a fish,5,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_66.png,,0,0,0,cdm_run_v31526254092272,4.24,897,0.039866667,2676,2165,2360,4
466,a fish,5,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_67.png,1,1,2,1,cdm_run_v31526254628791,8.878,2894,0.128622222,9110,3105,4956,4
467,a fish,5,58,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_68.png,1,1,2,1,cdm_run_v31526254866517,6.739,1837,0.081644444,31975,18,16031,4
468,a fish,2,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_69.png,1,1,2,1,cdm_run_v31526413722391,4.175,698,0.031022222,4150,324,1750,4
469,a fish,8,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_70.png,,0,0,0,cdm_run_v31526413939938,2.242,580,0.025777778,2314,974,1667,4
470,a fish,2,173,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_71.png,2,1,3,1,cdm_run_v31526414368321,3.386,2329,0.103511111,0,0,0,4
471,a fish,3,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_72.png,,0,0,0,cdm_run_v31526415298029,3.416,301,0.013377778,928,489,708,4
472,a fish,4,30,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_73.png,,0,0,0,cdm_run_v31526417227846,26.923,1370,0.060888889,7962,659,4633,4
473,a fish,7,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_74.png,,0,0,0,cdm_run_v31526417564997,1.4,722,0.032088889,2220,1984,2102,4
474,a fish,5,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_75.png,,0,0,0,cdm_run_v31526418564273,1.748,615,0.027333333,1761,1233,1497,4
475,a fish,3,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_76.png,,0,0,0,cdm_run_v31526423557040,0.598,547,0.024311111,5216,713,3204,4
476,a fish,3,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_77.png,1,0,1,0,cdm_run_v31526424268311,2.427,185,0.008222222,3441,1091,2279,4
477,a fish,5,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_78.png,,0,0,0,cdm_run_v31526492191665,8.11,830,0.036888889,4179,1615,2887,4
478,a fish,2,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_79.png,,0,0,0,cdm_run_v31526492679058,23.628,859,0.038177778,3168,278,2022,4
479,a fish,2,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_80.png,,0,0,0,cdm_run_v31526493024418,7.216,1050,0.046666667,3448,1985,2763,4
480,a fish,2,19,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_81.png,,0,0,0,cdm_run_v31526493522883,21.067,1032,0.045866667,8852,116,4074,4
481,a fish,2,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_82.png,,0,0,0,cdm_run_v31526497092100,17.711,856,0.038044444,6487,648,3853,4
482,a fish,4,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_83.png,,0,0,0,cdm_run_v31526497714288,11.9,519,0.023066667,1944,787,1250,4
483,a fish,2,18,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_84.png,,0,0,0,cdm_run_v31526498176971,25.247,1350,0.06,9256,593,6079,4
484,a fish,5,11,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_85.png,,0,0,0,cdm_run_v31526499554039,20.76,623,0.027688889,4257,332,2041,4
485,a fish,3,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_86.png,,0,0,0,cdm_run_v31526501614452,10.037,604,0.026844444,4171,763,2627,4
486,a fish,3,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_87.png,,0,0,0,cdm_run_v31526501890472,17.36,1033,0.045911111,4779,284,2792,4
487,a fish,3,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_88.png,,0,0,0,cdm_run_v31526502079646,14.031,1395,0.062,7760,926,3729,4
488,a fish,3,464,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_89.png,2,2,4,1,cdm_run_v31526503860486,9.764,9006,0.400266667,0,0,0,4
489,a fish,2,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_90.png,,1,1,0,cdm_run_v31526504221167,19.435,1813,0.080577778,6535,929,3028,4
490,a fish,6,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_91.png,,0,0,0,cdm_run_v31526506411620,8.542,769,0.034177778,3224,691,2306,4
491,a fish,4,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_92.png,,0,0,0,cdm_run_v31526507469435,5.82,858,0.038133333,3485,1719,2694,4
492,a fish,3,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_93.png,2,1,3,1,cdm_run_v31526507684003,3.894,3052,0.135644444,20162,8539,15516,4
493,a fish,7,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_94.png,,0,0,0,cdm_run_v31526508668316,9.11,1818,0.0808,6985,2068,3998,4
494,a fish,4,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_95.png,,0,0,0,cdm_run_v31526583071756,12.94,1841,0.081822222,6820,1962,4532,4
495,a fish,3,145,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_96.png,2,1,3,1,cdm_run_v31526583537981,10.517,1001,0.044488889,0,0,0,4
496,a fish,2,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_97.png,,0,0,0,cdm_run_v31526584027584,4.278,651,0.028933333,5920,274,2870,4
497,a fish,2,24,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_98.png,1,0,1,0,cdm_run_v31526584275728,2.947,338,0.015022222,8342,22,4228,4
498,a fish,2,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_99.png,1,0,1,0,cdm_run_v31526584514437,9.253,990,0.044,3337,571,1815,4
499,a fish,2,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a fish_100.png,1,0,1,0,cdm_run_v31526585403449,4.138,139,0.006177778,2526,16,1085,4
500,a house,6,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_1.png,,0,0,0,cdm_run_v31525891444648,10.108,1151,0.051155556,4228,1114,3236,5
501,a house,2,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_2.png,,0,0,0,cdm_run_v31525893174061,16.696,1667,0.074088889,6053,2109,4258,5
502,a house,5,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_3.png,,0,0,0,cdm_run_v31525893976840,7.452,1556,0.069155556,6025,315,4010,5
503,a house,6,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_4.png,,0,0,0,cdm_run_v31525895728803,12.444,1870,0.083111111,7134,2031,4679,5
504,a house,4,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_5.png,,0,0,0,cdm_run_v31525899254114,12.168,1027,0.045644444,3438,1386,2529,5
505,a house,2,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_6.png,1,1,2,1,cdm_run_v31525901322190,17.343,1471,0.065377778,8549,1295,4377,5
506,a house,3,33,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_7.png,2,1,3,1,cdm_run_v31525904067360,6.662,488,0.021688889,8260,23,4562,5
507,a house,6,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_8.png,,0,0,0,cdm_run_v31525974358965,13.575,2272,0.100977778,8912,1097,5756,5
508,a house,4,17,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_9.png,,0,0,0,cdm_run_v31525975379407,22.837,1129,0.050177778,6307,519,3282,5
509,a house,5,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_10.png,,0,0,0,cdm_run_v31525976865876,2.289,708,0.031466667,2234,1289,1762,5
510,a house,4,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_11.png,,0,0,0,cdm_run_v31525984464310,24.236,2147,0.095422222,8366,0,4090,5
511,a house,2,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_12.png,,0,0,0,cdm_run_v31525990258467,10.756,1529,0.067955556,5431,1975,4057,5
512,a house,3,1428,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_13.png,2,2,4,1,cdm_run_v31525992411710,7.041,10319,0.458622222,0,0,0,5
513,a house,3,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_14.png,,0,0,0,cdm_run_v31525992682386,16.319,656,0.029155556,3079,576,2125,5
514,a house,7,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_15.png,,0,0,0,cdm_run_v31526060708396,7.876,1172,0.052088889,3966,2037,3171,5
515,a house,6,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_16.png,,0,0,0,cdm_run_v31526061437727,13.967,1323,0.0588,6036,1332,4132,5
516,a house,7,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_17.png,,0,0,0,cdm_run_v31526061799166,1.725,637,0.028311111,1764,920,1342,5
517,a house,7,14,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_18.png,,0,0,0,cdm_run_v31526061922561,13.716,1614,0.071733333,7175,1513,4229,5
518,a house,6,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_19.png,,0,0,0,cdm_run_v31526063462438,5.679,357,0.015866667,2704,437,1356,5
519,a house,7,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_20.png,,0,0,0,cdm_run_v31526064586872,1.385,748,0.033244444,2480,1571,2026,5
520,a house,2,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_21.png,,0,0,0,cdm_run_v31526064952740,7.799,565,0.025111111,2307,598,1399,5
