,category,age,num_strokes,filename,sessionID,draw_duration
554,a house,age5,909,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_55.png,cdm_run_v31526254628791,15.232
555,a house,age5,47,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_56.png,cdm_run_v31526254866517,10.585
556,a house,age2,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_57.png,cdm_run_v31526413722391,0.0
557,a house,age8,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_58.png,cdm_run_v31526413939938,8.357
558,a house,age2,28,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_59.png,cdm_run_v31526414368321,7.618
559,a house,age3,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_60.png,cdm_run_v31526415298029,6.352
560,a house,age4,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_61.png,cdm_run_v31526417227846,17.894
561,a house,age7,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_62.png,cdm_run_v31526417564997,6.018
562,a house,age5,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_63.png,cdm_run_v31526418564273,8.468
563,a house,age5,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_64.png,cdm_run_v31526420267473,13.476
564,a house,age5,23,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_65.png,cdm_run_v31526420360572,18.918
565,a house,age3,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_66.png,cdm_run_v31526423557040,0.0
566,a house,age3,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_67.png,cdm_run_v31526424268311,0.0
567,a house,age2,14,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_68.png,cdm_run_v31526491920836,3.724
568,a house,age5,14,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_69.png,cdm_run_v31526492191665,20.76
569,a house,age2,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_70.png,cdm_run_v31526492679058,19.613
570,a house,age2,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_71.png,cdm_run_v31526493522883,22.384
571,a house,age2,11,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_72.png,cdm_run_v31526497092100,17.741
572,a house,age4,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_73.png,cdm_run_v31526497714288,16.969
573,a house,age2,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_74.png,cdm_run_v31526498176971,26.103
574,a house,age5,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_75.png,cdm_run_v31526499554039,9.244
575,a house,age3,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_76.png,cdm_run_v31526501614452,11.177
576,a house,age3,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_77.png,cdm_run_v31526501890472,6.966
577,a house,age3,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_78.png,cdm_run_v31526502079646,17.805
578,a house,age3,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_79.png,cdm_run_v31526502817047,11.645
579,a house,age6,16,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_80.png,cdm_run_v31526506411620,23.294
580,a house,age4,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_81.png,cdm_run_v31526507469435,0.0
581,a house,age3,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_82.png,cdm_run_v31526507684003,0.0
582,a house,age6,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_83.png,cdm_run_v31526580838432,16.367
583,a house,age6,20,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_84.png,cdm_run_v31526581096926,4.13
584,a house,age6,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_85.png,cdm_run_v31526583886859,11.439
585,a house,age2,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_86.png,cdm_run_v31526584027584,10.409
586,a house,age2,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_87.png,cdm_run_v31526584275728,5.234
587,a house,age3,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_88.png,cdm_run_v31526590708297,9.007
588,a house,age4,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_89.png,cdm_run_v31526592878172,16.176
589,a house,age9,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_90.png,cdm_run_v31526593619763,7.109
590,a house,age3,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_91.png,cdm_run_v31526593921790,18.612
591,a house,age7,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_92.png,cdm_run_v31526598717979,6.113
592,a house,age3,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_93.png,cdm_run_v31526599186312,11.567
593,a house,age2,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_94.png,cdm_run_v31526600614970,12.228
594,a house,age6,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_95.png,cdm_run_v31526665223948,6.575
595,a house,age6,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_96.png,cdm_run_v31526665751276,11.082
596,a house,age3,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_97.png,cdm_run_v31526671777923,8.709
597,a house,age4,16,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_98.png,cdm_run_v31526673903441,24.881
598,a house,age5,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_99.png,cdm_run_v31526674232751,16.06
599,a house,age4,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_100.png,cdm_run_v31526675307830,11.711
600,a person,age9,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_1.png,cdm_run_v31525890266406,0.0
601,a person,age6,20,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_2.png,cdm_run_v31525891444648,24.019
602,a person,age2,11,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_3.png,cdm_run_v31525893174061,8.633
603,a person,age5,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_4.png,cdm_run_v31525893976840,9.999
604,a person,age6,23,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_5.png,cdm_run_v31525895728803,24.511
605,a person,age4,22,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_6.png,cdm_run_v31525899254114,12.222
606,a person,age2,43,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_7.png,cdm_run_v31525901322190,18.853
607,a person,age3,20,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_8.png,cdm_run_v31525904067360,17.034
608,a person,age4,23,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_9.png,cdm_run_v31525908387543,19.684
609,a person,age4,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_10.png,cdm_run_v31525975379407,23.709
610,a person,age5,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_11.png,cdm_run_v31525976865876,8.635
611,a person,age4,46,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_12.png,cdm_run_v31525984464310,22.205
612,a person,age2,23,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_13.png,cdm_run_v31525990258467,24.596
613,a person,age3,21,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_14.png,cdm_run_v31525992682386,24.005
614,a person,age7,16,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_15.png,cdm_run_v31526060708396,25.78
615,a person,age6,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_16.png,cdm_run_v31526060998610,17.353
616,a person,age6,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_17.png,cdm_run_v31526061437727,8.684
617,a person,age7,14,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_18.png,cdm_run_v31526061922561,17.811
618,a person,age6,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_19.png,cdm_run_v31526063462438,11.548
619,a person,age6,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_20.png,cdm_run_v31526063950237,13.185
620,a person,age7,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_21.png,cdm_run_v31526064586872,5.182
621,a person,age2,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_22.png,cdm_run_v31526064952740,12.493
622,a person,age4,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_23.png,cdm_run_v31526065527149,0.221
623,a person,age2,65,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_24.png,cdm_run_v31526067194650,11.435
624,a person,age5,17,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_25.png,cdm_run_v31526072947360,24.001
625,a person,age8,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_26.png,cdm_run_v31526074471797,0.0
626,a person,age3,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_27.png,cdm_run_v31526078606222,23.667
627,a person,age4,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_28.png,cdm_run_v31526078928446,22.775
628,a person,age4,16,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_29.png,cdm_run_v31526144135278,14.01
629,a person,age8,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_30.png,cdm_run_v31526148649096,3.28
630,a person,age10,30,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_31.png,cdm_run_v31526151383057,27.08
631,a person,age10,32,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_32.png,cdm_run_v31526152332221,24.016
632,a person,age2,30,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_33.png,cdm_run_v31526152658322,14.085
633,a person,age8,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_34.png,cdm_run_v31526152868212,12.128
634,a person,age3,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_35.png,cdm_run_v31526154627196,11.994
635,a person,age9,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_36.png,cdm_run_v31526155956525,2.326
636,a person,age5,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_37.png,cdm_run_v31526157427450,9.283
637,a person,age6,11,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_38.png,cdm_run_v31526157685006,13.553
638,a person,age5,17,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_39.png,cdm_run_v31526158807742,21.51
639,a person,age2,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_40.png,cdm_run_v31526160539320,1.675
640,a person,age2,71,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_41.png,cdm_run_v31526162477315,23.924
641,a person,age8,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_42.png,cdm_run_v31526163910656,5.968
642,a person,age8,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_43.png,cdm_run_v31526164238357,8.359
643,a person,age4,24,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_44.png,cdm_run_v31526167651102,22.577
644,a person,age6,28,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_45.png,cdm_run_v31526168752022,21.761
645,a person,age4,20,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_46.png,cdm_run_v31526239192649,16.564
646,a person,age6,14,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_47.png,cdm_run_v31526240601849,18.236
647,a person,age2,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_48.png,cdm_run_v31526241319670,7.442
648,a person,age7,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_49.png,cdm_run_v31526244386384,12.035
649,a person,age3,20,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_50.png,cdm_run_v31526245726886,24.729
650,a person,age9,16,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_51.png,cdm_run_v31526247467722,18.551
651,a person,age8,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_52.png,cdm_run_v31526249878999,4.951
652,a person,age4,11,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_53.png,cdm_run_v31526250064091,12.584
653,a person,age6,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_54.png,cdm_run_v31526251554792,14.911
654,a person,age6,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_55.png,cdm_run_v31526251955281,5.058
655,a person,age9,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_56.png,cdm_run_v31526252261677,16.876
656,a person,age7,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_57.png,cdm_run_v31526252692974,15.41
657,a person,age8,11,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_58.png,cdm_run_v31526253016255,16.087
658,a person,age3,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_59.png,cdm_run_v31526253202063,6.343
659,a person,age5,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_60.png,cdm_run_v31526254092272,6.859
660,a person,age5,8926,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_61.png,cdm_run_v31526254628791,19.247
661,a person,age5,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_62.png,cdm_run_v31526254866517,8.401
662,a person,age2,19,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_63.png,cdm_run_v31526413722391,1.049
663,a person,age8,22,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_64.png,cdm_run_v31526413939938,26.857
664,a person,age2,52,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_65.png,cdm_run_v31526414368321,10.769
665,a person,age3,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_66.png,cdm_run_v31526415298029,9.315
666,a person,age4,22,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_67.png,cdm_run_v31526417227846,17.086
667,a person,age7,14,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_68.png,cdm_run_v31526417564997,9.639
668,a person,age5,14,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_69.png,cdm_run_v31526418564273,19.977
669,a person,age3,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_70.png,cdm_run_v31526423557040,0.0
670,a person,age3,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_71.png,cdm_run_v31526424268311,0.0
671,a person,age2,29,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_72.png,cdm_run_v31526491920836,17.238
672,a person,age5,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_73.png,cdm_run_v31526492191665,9.292
673,a person,age2,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_74.png,cdm_run_v31526492679058,14.602
674,a person,age2,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_75.png,cdm_run_v31526493024418,1.767
675,a person,age2,20,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_76.png,cdm_run_v31526493522883,27.738
676,a person,age2,20,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_77.png,cdm_run_v31526497092100,13.73
677,a person,age4,20,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_78.png,cdm_run_v31526497714288,25.612
678,a person,age2,35,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_79.png,cdm_run_v31526498176971,27.288
679,a person,age2,74,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_80.png,cdm_run_v31526498731343,9.676
680,a person,age5,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_81.png,cdm_run_v31526499554039,7.209
681,a person,age3,18,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_82.png,cdm_run_v31526501614452,18.661
682,a person,age3,18,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_83.png,cdm_run_v31526502079646,6.141
683,a person,age3,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_84.png,cdm_run_v31526502817047,10.846
684,a person,age3,791,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_85.png,cdm_run_v31526503860486,11.826
685,a person,age2,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_86.png,cdm_run_v31526504221167,12.353
686,a person,age6,18,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_87.png,cdm_run_v31526506411620,18.439
687,a person,age4,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_88.png,cdm_run_v31526507469435,3.789
688,a person,age3,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_89.png,cdm_run_v31526507684003,0.0
689,a person,age4,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_90.png,cdm_run_v31526507939966,0.0
690,a person,age7,18,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_91.png,cdm_run_v31526508668316,26.688
691,a person,age6,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_92.png,cdm_run_v31526580838432,10.144
692,a person,age2,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_93.png,cdm_run_v31526581002319,1.2
693,a person,age4,16,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_94.png,cdm_run_v31526583071756,26.512
694,a person,age3,21,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_95.png,cdm_run_v31526583537981,8.386
695,a person,age2,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_96.png,cdm_run_v31526584027584,0.982
696,a person,age2,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_97.png,cdm_run_v31526584275728,1.94
697,a person,age2,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_98.png,cdm_run_v31526585403449,0.237
698,a person,age3,25,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_99.png,cdm_run_v31526588694293,11.04
699,a person,age3,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a person_100.png,cdm_run_v31526589361603,17.393
700,a tree,age6,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_1.png,cdm_run_v31525887854758,4.501
701,a tree,age6,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_2.png,cdm_run_v31525891444648,13.928
702,a tree,age6,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_3.png,cdm_run_v31525891955621,4.74
703,a tree,age2,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_4.png,cdm_run_v31525893174061,3.531
704,a tree,age6,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_5.png,cdm_run_v31525893423612,12.402
705,a tree,age5,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_6.png,cdm_run_v31525893976840,6.83
706,a tree,age6,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_7.png,cdm_run_v31525895728803,15.607
707,a tree,age4,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_8.png,cdm_run_v31525899254114,13.742
708,a tree,age2,22,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_9.png,cdm_run_v31525901322190,5.368
709,a tree,age3,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_10.png,cdm_run_v31525904067360,6.476
710,a tree,age8,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_11.png,cdm_run_v31525908911986,1.647
711,a tree,age4,19,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_12.png,cdm_run_v31525975379407,24.707
712,a tree,age5,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_13.png,cdm_run_v31525976865876,8.119
713,a tree,age3,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_14.png,cdm_run_v31525978723767,7.123
714,a tree,age2,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_15.png,cdm_run_v31525990258467,4.452
715,a tree,age3,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_16.png,cdm_run_v31525992682386,14.332
716,a tree,age7,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_17.png,cdm_run_v31526060310716,0.0
717,a tree,age7,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_18.png,cdm_run_v31526060708396,3.315
718,a tree,age6,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_19.png,cdm_run_v31526061437727,5.235
719,a tree,age7,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_20.png,cdm_run_v31526061922561,1.895
720,a tree,age6,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_21.png,cdm_run_v31526063462438,4.876
721,a tree,age7,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_22.png,cdm_run_v31526064139398,0.0
722,a tree,age7,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_23.png,cdm_run_v31526064586872,2.77
723,a tree,age2,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_24.png,cdm_run_v31526064952740,4.492
724,a tree,age5,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_25.png,cdm_run_v31526072349961,8.857
725,a tree,age5,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_26.png,cdm_run_v31526072947360,16.726
726,a tree,age4,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_27.png,cdm_run_v31526073488506,0.0
727,a tree,age8,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_28.png,cdm_run_v31526074471797,5.907
728,a tree,age3,23,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_29.png,cdm_run_v31526078606222,17.074
729,a tree,age4,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_30.png,cdm_run_v31526078928446,6.425
730,a tree,age10,37,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_31.png,cdm_run_v31526152332221,28.416
731,a tree,age2,31,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_32.png,cdm_run_v31526152658322,20.429
732,a tree,age8,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_33.png,cdm_run_v31526152868212,3.922
733,a tree,age9,11,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_34.png,cdm_run_v31526155956525,3.867
734,a tree,age5,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_35.png,cdm_run_v31526157427450,1.715
735,a tree,age5,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_36.png,cdm_run_v31526158807742,0.0
736,a tree,age4,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_37.png,cdm_run_v31526162026170,4.131
737,a tree,age2,19,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_38.png,cdm_run_v31526162477315,4.31
738,a tree,age8,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_39.png,cdm_run_v31526163910656,0.0
739,a tree,age8,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_40.png,cdm_run_v31526164238357,0.0
740,a tree,age4,101,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_41.png,cdm_run_v31526166383560,18.961
