"","fileNameShort","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","fullPath","age_numeric","fileNameShortNew"
"5189","a watch_sketch_age2_cdm_run_v51551555633216.png","cdm_run_v51551555633216",7,"a watch","age2",1551556146000,2019-03-02 19:49:06,4,6.558,0,11.775,0.0715282206632653,"(51, 223, 18, 192)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51551555633216.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51551555633216.png",2,"watch_sketch_age2_cdm_run_v51551555633216.png"
"5190","a watch_sketch_age2_cdm_run_v51551556208568.png","cdm_run_v51551556208568",10,"a watch","age2",1551556396592,2019-03-02 19:53:16,4,3.341,0,6.744,0.0877909757653061,"(63, 199, 0, 202)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51551556208568.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51551556208568.png",2,"watch_sketch_age2_cdm_run_v51551556208568.png"
"5191","a watch_sketch_age2_cdm_run_v51551565175678.png","cdm_run_v51551565175678",7,"a watch","age2",1551565410498,2019-03-02 22:23:30,2,5.894,0,13.578,0.0205875318877551,"(49, 183, 94, 171)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51551565175678.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51551565175678.png",2,"watch_sketch_age2_cdm_run_v51551565175678.png"
"5192","a watch_sketch_age2_cdm_run_v51551570430178.png","cdm_run_v51551570430178",11,"a watch","age2",1551570730386,2019-03-02 23:52:10,11,16.895,0,20.806,0.0301737882653061,"(69, 198, 43, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51551570430178.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51551570430178.png",2,"watch_sketch_age2_cdm_run_v51551570430178.png"
"5193","a watch_sketch_age2_cdm_run_v51551640171954.png","cdm_run_v51551640171954",5,"a watch","age2",1551640314726,2019-03-03 19:11:54,9,16.885,0,29.275,0.0401985012755102,"(60, 187, 0, 189)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51551640171954.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51551640171954.png",2,"watch_sketch_age2_cdm_run_v51551640171954.png"
"5194","a watch_sketch_age2_cdm_run_v51551640567235.png","cdm_run_v51551640567235",8,"a watch","age2",1551640727148,2019-03-03 19:18:47,8,4.868,0,13.748,0.0749162946428571,"(6, 216, 0, 204)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51551640567235.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51551640567235.png",2,"watch_sketch_age2_cdm_run_v51551640567235.png"
"5195","a watch_sketch_age2_cdm_run_v51551641090157.png","cdm_run_v51551641090157",10,"a watch","age2",1551641395834,2019-03-03 19:29:55,9,4.03,0,6.966,0.0377670599489796,"(12, 186, 63, 193)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51551641090157.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51551641090157.png",2,"watch_sketch_age2_cdm_run_v51551641090157.png"
"5196","a watch_sketch_age2_cdm_run_v51551651144953.png","cdm_run_v51551651144953",5,"a watch","age2",1551651378750,2019-03-03 22:16:18,7,3.242,0,6.956,0.0586734693877551,"(105, 223, 0, 222)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51551651144953.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51551651144953.png",2,"watch_sketch_age2_cdm_run_v51551651144953.png"
"5197","a watch_sketch_age2_cdm_run_v51551653260306.png","cdm_run_v51551653260306",4,"a watch","age2",1551653443126,2019-03-03 22:50:43,16,14.86,0,22.19,0.0334622130102041,"(72, 141, 22, 222)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51551653260306.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51551653260306.png",2,"watch_sketch_age2_cdm_run_v51551653260306.png"
"5198","a watch_sketch_age2_cdm_run_v51551813338782.png","cdm_run_v51551813338782",8,"a watch","age2",1551813526088,2019-03-05 19:18:46,1,0,0,5.797,0.0100047831632653,"(30, 186, 97, 189)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51551813338782.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51551813338782.png",2,"watch_sketch_age2_cdm_run_v51551813338782.png"
"5199","a watch_sketch_age2_cdm_run_v51551817119691.png","cdm_run_v51551817119691",6,"a watch","age2",1551818272476,2019-03-05 20:37:52,8,10.075,0,15.227,0.0930923150510204,"(40, 178, 54, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51551817119691.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51551817119691.png",2,"watch_sketch_age2_cdm_run_v51551817119691.png"
"5200","a watch_sketch_age2_cdm_run_v51551907754509.png","cdm_run_v51551907754509",4,"a watch","age2",1551907896868,2019-03-06 21:31:36,10,7.035,0,18.465,0.0681600765306122,"(54, 156, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51551907754509.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51551907754509.png",2,"watch_sketch_age2_cdm_run_v51551907754509.png"
"5201","a watch_sketch_age2_cdm_run_v51551992693198.png","cdm_run_v51551992693198",7,"a watch","age2",1551992814645,2019-03-07 21:06:54,7,1.492,0,3.111,0.0478316326530612,"(51, 223, 69, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51551992693198.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51551992693198.png",2,"watch_sketch_age2_cdm_run_v51551992693198.png"
"5202","a watch_sketch_age2_cdm_run_v51552169787934.png","cdm_run_v51552169787934",4,"a watch","age2",1552169933208,2019-03-09 22:18:53,15,6.944,0,12.382,0.0274035395408163,"(16, 157, 21, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51552169787934.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51552169787934.png",2,"watch_sketch_age2_cdm_run_v51552169787934.png"
"5203","a watch_sketch_age2_cdm_run_v51552170441903.png","cdm_run_v51552170441903",5,"a watch","age2",1552170688402,2019-03-09 22:31:28,12,17.979,0,23.694,0.0395408163265306,"(0, 172, 79, 171)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51552170441903.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51552170441903.png",2,"watch_sketch_age2_cdm_run_v51552170441903.png"
"5204","a watch_sketch_age2_cdm_run_v51552421097501.png","cdm_run_v51552421097501",6,"a watch","age2",1552421215203,2019-03-12 20:06:55,4,6.004,0,8.784,0.120954241071429,"(0, 172, 4, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51552421097501.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51552421097501.png",2,"watch_sketch_age2_cdm_run_v51552421097501.png"
"5205","a watch_sketch_age2_cdm_run_v51552423798752.png","cdm_run_v51552423798752",6,"a watch","age2",1552423907070,2019-03-12 20:51:47,7,4.934,0,13.008,0.0334821428571429,"(54, 172, 0, 202)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51552423798752.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51552423798752.png",2,"watch_sketch_age2_cdm_run_v51552423798752.png"
"5206","a watch_sketch_age2_cdm_run_v51552504334679.png","cdm_run_v51552504334679",6,"a watch","age2",1552504588404,2019-03-13 19:16:28,4,7.119,0,30.767,0.131536989795918,"(0, 195, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51552504334679.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51552504334679.png",2,"watch_sketch_age2_cdm_run_v51552504334679.png"
"5207","a watch_sketch_age2_cdm_run_v51552598134088.png","cdm_run_v51552598134088",6,"a watch","age2",1552598238991,2019-03-14 21:17:18,3,2.703,0,5.495,0.107461734693878,"(0, 223, 0, 222)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51552598134088.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51552598134088.png",2,"watch_sketch_age2_cdm_run_v51552598134088.png"
"5208","a watch_sketch_age2_cdm_run_v51552679878493.png","cdm_run_v51552679878493",4,"a watch","age2",1552680223676,2019-03-15 20:03:43,4,5.259,0,14.409,0.0255102040816327,"(25, 192, 22, 110)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51552679878493.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51552679878493.png",2,"watch_sketch_age2_cdm_run_v51552679878493.png"
"5209","a watch_sketch_age2_cdm_run_v51552756277718.png","cdm_run_v51552756277718",7,"a watch","age2",1552756536411,2019-03-16 17:15:36,12,20.131,0,27.507,0.032047193877551,"(7, 115, 7, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51552756277718.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51552756277718.png",2,"watch_sketch_age2_cdm_run_v51552756277718.png"
"5210","a watch_sketch_age2_cdm_run_v51552761886730.png","cdm_run_v51552761886730",11,"a watch","age2",1552762115697,2019-03-16 18:48:35,9,6.208,0,8.454,0.0277822066326531,"(27, 192, 79, 157)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51552761886730.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51552761886730.png",2,"watch_sketch_age2_cdm_run_v51552761886730.png"
"5211","a watch_sketch_age2_cdm_run_v51552860014565.png","cdm_run_v51552860014565",6,"a watch","age2",1552860250140,2019-03-17 22:04:10,10,32.503,0,28.878,0.0723652742346939,"(42, 213, 66, 172)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51552860014565.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51552860014565.png",2,"watch_sketch_age2_cdm_run_v51552860014565.png"
"5212","a watch_sketch_age2_cdm_run_v51553119246455.png","cdm_run_v51553119246455",5,"a watch","age2",1553119403587,2019-03-20 22:03:23,12,18.308,0,26.109,0.150271045918367,"(13, 223, 19, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553119246455.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553119246455.png",2,"watch_sketch_age2_cdm_run_v51553119246455.png"
"5213","a watch_sketch_age2_cdm_run_v51553196050467.png","cdm_run_v51553196050467",9,"a watch","age2",1553196214186,2019-03-21 19:23:34,8,0.684,0,6.109,0.0087093431122449,"(119, 181, 67, 204)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553196050467.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553196050467.png",2,"watch_sketch_age2_cdm_run_v51553196050467.png"
"5214","a watch_sketch_age2_cdm_run_v51553205226902.png","cdm_run_v51553205226902",4,"a watch","age2",1553205292549,2019-03-21 21:54:52,10,4.878,0,7.479,0.0151267538265306,"(70, 223, 55, 201)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553205226902.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553205226902.png",2,"watch_sketch_age2_cdm_run_v51553205226902.png"
"5215","a watch_sketch_age2_cdm_run_v51553276563902.png","cdm_run_v51553276563902",5,"a watch","age2",1553276694330,2019-03-22 17:44:54,3,3.349,0,4.988,0.0267458545918367,"(72, 223, 43, 135)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553276563902.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553276563902.png",2,"watch_sketch_age2_cdm_run_v51553276563902.png"
"5216","a watch_sketch_age2_cdm_run_v51553281480620.png","cdm_run_v51553281480620",6,"a watch","age2",1553281595434,2019-03-22 19:06:35,18,20.278,0,23.799,0.0417729591836735,"(103, 171, 1, 219)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553281480620.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553281480620.png",2,"watch_sketch_age2_cdm_run_v51553281480620.png"
"5217","a watch_sketch_age2_cdm_run_v51553288697910.png","cdm_run_v51553288697910",7,"a watch","age2",1553288851263,2019-03-22 21:07:31,22,2.996,0,8.571,0.0697345344387755,"(52, 121, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553288697910.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553288697910.png",2,"watch_sketch_age2_cdm_run_v51553288697910.png"
"5218","a watch_sketch_age2_cdm_run_v51553294519664.png","cdm_run_v51553294519664",4,"a watch","age2",1553294820190,2019-03-22 22:47:00,6,7.472,0,13.254,0.0394810267857143,"(49, 192, 49, 178)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553294519664.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553294519664.png",2,"watch_sketch_age2_cdm_run_v51553294519664.png"
"5219","a watch_sketch_age2_cdm_run_v51553363906033.png","cdm_run_v51553363906033",4,"a watch","age2",1553364019927,2019-03-23 18:00:19,14,22.321,0,30.088,0.00964604591836735,"(66, 223, 106, 204)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553363906033.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553363906033.png",2,"watch_sketch_age2_cdm_run_v51553363906033.png"
"5220","a watch_sketch_age2_cdm_run_v51553365717632.png","cdm_run_v51553365717632",8,"a watch","age2",1553366020507,2019-03-23 18:33:40,3,3.108,0,13.835,0.0238759566326531,"(15, 175, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553365717632.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553365717632.png",2,"watch_sketch_age2_cdm_run_v51553365717632.png"
"5221","a watch_sketch_age2_cdm_run_v51553369222188.png","cdm_run_v51553369222188",5,"a watch","age2",1553369323277,2019-03-23 19:28:43,2,3.251,0,19.337,0.0612444196428571,"(60, 223, 7, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553369222188.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553369222188.png",2,"watch_sketch_age2_cdm_run_v51553369222188.png"
"5222","a watch_sketch_age2_cdm_run_v51553459086946.png","cdm_run_v51553459086946",11,"a watch","age2",1553459323419,2019-03-24 20:28:43,9,11.837,0,15.651,0.0297552614795918,"(18, 174, 100, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553459086946.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553459086946.png",2,"watch_sketch_age2_cdm_run_v51553459086946.png"
"5223","a watch_sketch_age2_cdm_run_v51553464740839.png","cdm_run_v51553464740839",7,"a watch","age2",1553464874385,2019-03-24 22:01:14,9,4.75,0,6.18,0.0274832589285714,"(125, 202, 33, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553464740839.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553464740839.png",2,"watch_sketch_age2_cdm_run_v51553464740839.png"
"5224","a watch_sketch_age2_cdm_run_v51553709335101.png","cdm_run_v51553709335101",8,"a watch","age2",1553709586753,2019-03-27 17:59:46,27,9.299,0,12.296,0.0910594706632653,"(24, 223, 6, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553709335101.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553709335101.png",2,"watch_sketch_age2_cdm_run_v51553709335101.png"
"5225","a watch_sketch_age2_cdm_run_v51553709656101.png","cdm_run_v51553709656101",5,"a watch","age2",1553709748992,2019-03-27 18:02:28,9,4.222,0,9.115,0.0996691645408163,"(0, 223, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553709656101.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553709656101.png",2,"watch_sketch_age2_cdm_run_v51553709656101.png"
"5226","a watch_sketch_age2_cdm_run_v51553713309345.png","cdm_run_v51553713309345",11,"a watch","age2",1553713628547,2019-03-27 19:07:08,24,23.304,0,30.147,0.0496651785714286,"(125, 189, 72, 208)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553713309345.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553713309345.png",2,"watch_sketch_age2_cdm_run_v51553713309345.png"
"5227","a watch_sketch_age2_cdm_run_v51553714131224.png","cdm_run_v51553714131224",7,"a watch","age2",1553714204775,2019-03-27 19:16:44,6,1.22,0,1.637,0.0399194834183673,"(96, 223, 30, 213)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553714131224.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553714131224.png",2,"watch_sketch_age2_cdm_run_v51553714131224.png"
"5228","a watch_sketch_age2_cdm_run_v51553799870318.png","cdm_run_v51553799870318",9,"a watch","age2",1553800091900,2019-03-28 19:08:11,3,1.402,0,4.184,0.0201690051020408,"(25, 192, 70, 204)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553799870318.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553799870318.png",2,"watch_sketch_age2_cdm_run_v51553799870318.png"
"5229","a watch_sketch_age2_cdm_run_v51553807090422.png","cdm_run_v51553807090422",4,"a watch","age2",1553807426484,2019-03-28 21:10:26,22,4.7,0,11.487,0.0630580357142857,"(1, 223, 33, 204)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553807090422.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553807090422.png",2,"watch_sketch_age2_cdm_run_v51553807090422.png"
"5230","a watch_sketch_age2_cdm_run_v51553968904258.png","cdm_run_v51553968904258",8,"a watch","age2",1553969183387,2019-03-30 18:06:23,2,3.316,0,30.134,0.0110411352040816,"(79, 138, 185, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553968904258.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553968904258.png",2,"watch_sketch_age2_cdm_run_v51553968904258.png"
"5231","a watch_sketch_age2_cdm_run_v51553971014564.png","cdm_run_v51553971014564",5,"a watch","age2",1553971186513,2019-03-30 18:39:46,4,16.545,0,10.962,0.0153659119897959,"(70, 223, 88, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51553971014564.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51553971014564.png",2,"watch_sketch_age2_cdm_run_v51553971014564.png"
"5232","a watch_sketch_age2_cdm_run_v51554058218096.png","cdm_run_v51554058218096",10,"a watch","age2",1554058438250,2019-03-31 18:53:58,5,4.784,0,8.778,0.0160435267857143,"(131, 222, 137, 220)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51554058218096.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51554058218096.png",2,"watch_sketch_age2_cdm_run_v51554058218096.png"
"5233","a watch_sketch_age2_cdm_run_v51554062000670.png","cdm_run_v51554062000670",7,"a watch","age2",1554062193847,2019-03-31 19:56:33,8,6.664,0,8.689,0.0652104591836735,"(49, 169, 57, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51554062000670.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51554062000670.png",2,"watch_sketch_age2_cdm_run_v51554062000670.png"
"5234","a watch_sketch_age2_cdm_run_v51554327347060.png","cdm_run_v51554327347060",11,"a watch","age2",1554327523555,2019-04-03 21:38:43,1,0,0,3.304,0.051139987244898,"(19, 223, 85, 199)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51554327347060.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51554327347060.png",2,"watch_sketch_age2_cdm_run_v51554327347060.png"
"5235","a watch_sketch_age2_cdm_run_v51554328224911.png","cdm_run_v51554328224911",8,"a watch","age2",1554328458209,2019-04-03 21:54:18,4,8.903,0,18.335,0.108019770408163,"(0, 223, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a watch_sketch_age2_cdm_run_v51554328224911.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a watch/a watch_sketch_age2_cdm_run_v51554328224911.png",2,"watch_sketch_age2_cdm_run_v51554328224911.png"
