"workerid","rating","imageName","category","imNameShort","age","sessionId","correct"
"2748","A2O7H7VXLFN6BP","bean","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_8_E1c_1510870628731.png","phone","phone_sketch_8_E1c_1510870628731.png",8,"1510870628731.png",FALSE
"2749","A2O7H7VXLFN6BP","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_7_E1c_1510870100423.png","ice cream","ice cream_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"2750","A2O7H7VXLFN6BP","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_8_E1c_1510262448790.png","ice cream","ice cream_sketch_8_E1c_1510262448790.png",8,"1510262448790.png",TRUE
"2751","A2O7H7VXLFN6BP","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_6_E1c_1511292022297.png","banana","banana_sketch_6_E1c_1511292022297.png",6,"1511292022297.png",TRUE
"2752","A2O7H7VXLFN6BP","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_8_E1c_1510787010922.png","rabbit","rabbit_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",FALSE
"2753","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_8_E1c_1510254933095.png","chair","chair_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",TRUE
"2754","A2O7H7VXLFN6BP","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_8_E1c_1511300355318.png","cat","cat_sketch_8_E1c_1511300355318.png",8,"1511300355318.png",TRUE
"2755","A2O7H7VXLFN6BP","cup","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_8_E1c_1511293924452.png","cup","cup_sketch_8_E1c_1511293924452.png",8,"1511293924452.png",TRUE
"2756","A2O7H7VXLFN6BP","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_5_E1c_1510256904834.png","rabbit","rabbit_sketch_5_E1c_1510256904834.png",5,"1510256904834.png",FALSE
"2757","A2O7H7VXLFN6BP","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_8_E1c_1510787010922.png","chair","chair_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",FALSE
"2758","A2O7H7VXLFN6BP","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_5_E1c_1510870384576.png","car","car_sketch_5_E1c_1510870384576.png",5,"1510870384576.png",TRUE
"2759","A2O7H7VXLFN6BP","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_7_E1c_1510870100423.png","train","train_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"2760","A2O7H7VXLFN6BP","cup","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_10_E1c_1511293452162.png","cup","cup_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
"2761","A2O7H7VXLFN6BP","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_10_E1c_1510684833991.png","foot","foot_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"2762","A2O7H7VXLFN6BP","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_8_E1c_1511292658766.png","flower","flower_sketch_8_E1c_1511292658766.png",8,"1511292658766.png",TRUE
"2763","A2O7H7VXLFN6BP","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_6_E1c_1510700570912.png","frog","frog_sketch_6_E1c_1510700570912.png",6,"1510700570912.png",TRUE
"2764","A2O7H7VXLFN6BP","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_8_E1c_1510787010922.png","boat","boat_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",FALSE
"2765","A2O7H7VXLFN6BP","phone","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_7_E1c_1510870100423.png","phone","phone_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"2766","A2O7H7VXLFN6BP","carrot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_8_E1c_1511293754661.png","carrot","carrot_sketch_8_E1c_1511293754661.png",8,"1511293754661.png",TRUE
"2767","A2O7H7VXLFN6BP","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_8_E1c_1510870628731.png","cat","cat_sketch_8_E1c_1510870628731.png",8,"1510870628731.png",TRUE
"2768","A2O7H7VXLFN6BP","phone","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_8_E1c_1511293924452.png","phone","phone_sketch_8_E1c_1511293924452.png",8,"1511293924452.png",TRUE
"2769","A2O7H7VXLFN6BP","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_5_E1c_1510870384576.png","ice cream","ice cream_sketch_5_E1c_1510870384576.png",5,"1510870384576.png",TRUE
"2770","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_7_E1c_1510783353272.png","chair","chair_sketch_7_E1c_1510783353272.png",7,"1510783353272.png",TRUE
"2771","A2O7H7VXLFN6BP","rabbit","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_6_E1c_1511292022297.png","rabbit","rabbit_sketch_6_E1c_1511292022297.png",6,"1511292022297.png",TRUE
"2772","A2O7H7VXLFN6BP","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_6_E1c_1511292286803.png","foot","foot_sketch_6_E1c_1511292286803.png",6,"1511292286803.png",FALSE
"2773","A2O7H7VXLFN6BP","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_4_E1c_1510252568116.png","foot","foot_sketch_4_E1c_1510252568116.png",4,"1510252568116.png",FALSE
"2774","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_8_E1c_1511293924452.png","chair","chair_sketch_8_E1c_1511293924452.png",8,"1511293924452.png",TRUE
"2775","A2O7H7VXLFN6BP","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_5_E1c_1511301440421.png","foot","foot_sketch_5_E1c_1511301440421.png",5,"1511301440421.png",FALSE
"2776","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_7_E1c_1510870100423.png","chair","chair_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"2777","A2O7H7VXLFN6BP","bean","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_6_E1c_1510695588717.png","shoe","shoe_sketch_6_E1c_1510695588717.png",6,"1510695588717.png",FALSE
"2778","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_8_E1c_1510870628731.png","couch","couch_sketch_8_E1c_1510870628731.png",8,"1510870628731.png",FALSE
"2779","A2O7H7VXLFN6BP","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_6_E1c_1510695588717.png","car","car_sketch_6_E1c_1510695588717.png",6,"1510695588717.png",TRUE
"2780","A2O7H7VXLFN6BP","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_6_E1c_1510782034963.png","frog","frog_sketch_6_E1c_1510782034963.png",6,"1510782034963.png",TRUE
"2781","A2O7H7VXLFN6BP","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_5_E1c_1510786719020.png","flower","flower_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",TRUE
"2782","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_6_E1c_1511292286803.png","chair","chair_sketch_6_E1c_1511292286803.png",6,"1511292286803.png",TRUE
"2783","A2O7H7VXLFN6BP","carrot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_7_E1c_1510263944688.png","carrot","carrot_sketch_7_E1c_1510263944688.png",7,"1510263944688.png",TRUE
"2784","A2O7H7VXLFN6BP","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_5_E1c_1510253748384.png","boat","boat_sketch_5_E1c_1510253748384.png",5,"1510253748384.png",FALSE
"2785","A2O7H7VXLFN6BP","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_6_E1c_1510253415559.png","car","car_sketch_6_E1c_1510253415559.png",6,"1510253415559.png",TRUE
"2786","A2O7H7VXLFN6BP","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_7_E1c_1510263944688.png","frog","frog_sketch_7_E1c_1510263944688.png",7,"1510263944688.png",TRUE
"2787","A2O7H7VXLFN6BP","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_10_E1c_1511293452162.png","train","train_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
"2788","A2O7H7VXLFN6BP","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_7_E1c_1511301009480.png","banana","banana_sketch_7_E1c_1511301009480.png",7,"1511301009480.png",TRUE
"2789","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_10_E1c_1511301807087.png","chair","chair_sketch_10_E1c_1511301807087.png",10,"1511301807087.png",TRUE
"2790","A2O7H7VXLFN6BP","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_5_E1c_1510786719020.png","train","train_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",FALSE
"2791","A2O7H7VXLFN6BP","rabbit","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_8_E1c_1510870628731.png","rabbit","rabbit_sketch_8_E1c_1510870628731.png",8,"1510870628731.png",TRUE
"2792","A2O7H7VXLFN6BP","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_8_E1c_1511292658766.png","cat","cat_sketch_8_E1c_1511292658766.png",8,"1511292658766.png",TRUE
"2793","A2O7H7VXLFN6BP","rabbit","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_8_E1c_1510690264523.png","rabbit","rabbit_sketch_8_E1c_1510690264523.png",8,"1510690264523.png",TRUE
"2794","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_10_E1c_1511301807087.png","couch","couch_sketch_10_E1c_1511301807087.png",10,"1511301807087.png",FALSE
"2795","A2O7H7VXLFN6BP","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_6_E1c_1511292022297.png","couch","couch_sketch_6_E1c_1511292022297.png",6,"1511292022297.png",FALSE
"2796","A2O7H7VXLFN6BP","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_4_E1c_1510691847400.png","cup","cup_sketch_4_E1c_1510691847400.png",4,"1510691847400.png",FALSE
"2797","A2O7H7VXLFN6BP","carrot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_7_E1c_1510870100423.png","carrot","carrot_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"2798","A2O7H7VXLFN6BP","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_8_E1c_1511292658766.png","boat","boat_sketch_8_E1c_1511292658766.png",8,"1511292658766.png",TRUE
"2799","A2O7H7VXLFN6BP","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_8_E1c_1510787010922.png","cat","cat_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",FALSE
"2800","A2O7H7VXLFN6BP","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_10_E1c_1511293452162.png","frog","frog_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
"2801","A2O7H7VXLFN6BP","carrot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_6_E1c_1510695588717.png","carrot","carrot_sketch_6_E1c_1510695588717.png",6,"1510695588717.png",TRUE
"2802","A2O7H7VXLFN6BP","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_6_E1c_1511292286803.png","banana","banana_sketch_6_E1c_1511292286803.png",6,"1511292286803.png",TRUE
"2803","A2O7H7VXLFN6BP","shoe","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_6_E1c_1510700570912.png","shoe","shoe_sketch_6_E1c_1510700570912.png",6,"1510700570912.png",TRUE
"2804","A2O7H7VXLFN6BP","couch","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_10_E1c_1510684833991.png","couch","couch_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"2805","A2O7H7VXLFN6BP","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_6_E1c_1510253415559.png","train","train_sketch_6_E1c_1510253415559.png",6,"1510253415559.png",TRUE
"2806","A2O7H7VXLFN6BP","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_8_E1c_1510787010922.png","frog","frog_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",FALSE
"2807","A2O7H7VXLFN6BP","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_8_E1c_1511293754661.png","frog","frog_sketch_8_E1c_1511293754661.png",8,"1511293754661.png",TRUE
"2808","A2O7H7VXLFN6BP","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_8_E1c_1511293924452.png","frog","frog_sketch_8_E1c_1511293924452.png",8,"1511293924452.png",TRUE
"2809","A2O7H7VXLFN6BP","couch","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_8_E1c_1510254933095.png","couch","couch_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",TRUE
"2810","A2O7H7VXLFN6BP","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_8_E1c_1510262448790.png","flower","flower_sketch_8_E1c_1510262448790.png",8,"1510262448790.png",TRUE
"2811","A2O7H7VXLFN6BP","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_6_E1c_1511293092153.png","car","car_sketch_6_E1c_1511293092153.png",6,"1511293092153.png",TRUE
"2812","A2O7H7VXLFN6BP","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_8_E1c_1510254933095.png","rabbit","rabbit_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",FALSE
"2813","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_6_E1c_1511293092153.png","chair","chair_sketch_6_E1c_1511293092153.png",6,"1511293092153.png",TRUE
"2814","A2O7H7VXLFN6BP","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_4_E1c_1510268275436.png","carrot","carrot_sketch_4_E1c_1510268275436.png",4,"1510268275436.png",FALSE
"2815","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_5_E1c_1511301440421.png","chair","chair_sketch_5_E1c_1511301440421.png",5,"1511301440421.png",TRUE
"2816","A2O7H7VXLFN6BP","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_8_E1c_1510254933095.png","foot","foot_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",TRUE
"2817","A2O7H7VXLFN6BP","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_8_E1c_1511293924452.png","boat","boat_sketch_8_E1c_1511293924452.png",8,"1511293924452.png",TRUE
"2818","A2O7H7VXLFN6BP","carrot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_10_E1c_1510684833991.png","carrot","carrot_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"2819","A2O7H7VXLFN6BP","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_10_E1c_1510783638074.png","foot","foot_sketch_10_E1c_1510783638074.png",10,"1510783638074.png",TRUE
"2820","A2O7H7VXLFN6BP","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_10_E1c_1510783638074.png","flower","flower_sketch_10_E1c_1510783638074.png",10,"1510783638074.png",TRUE
"2821","A2O7H7VXLFN6BP","carrot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_8_E1c_1510787010922.png","ice cream","ice cream_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",FALSE
"2822","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_10_E1c_1510684833991.png","chair","chair_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"2823","A2O7H7VXLFN6BP","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_5_E1c_1510253748384.png","banana","banana_sketch_5_E1c_1510253748384.png",5,"1510253748384.png",TRUE
"2824","A2O7H7VXLFN6BP","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_6_E1c_1511292286803.png","ice cream","ice cream_sketch_6_E1c_1511292286803.png",6,"1511292286803.png",TRUE
"2825","A2O7H7VXLFN6BP","carrot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_8_E1c_1511300850043.png","carrot","carrot_sketch_8_E1c_1511300850043.png",8,"1511300850043.png",TRUE
"2826","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_5_E1c_1511301440421.png","phone","phone_sketch_5_E1c_1511301440421.png",5,"1511301440421.png",FALSE
"2827","A2O7H7VXLFN6BP","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_10_E1c_1510684833991.png","train","train_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"2828","A2O7H7VXLFN6BP","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_5_E1c_1511301440421.png","ice cream","ice cream_sketch_5_E1c_1511301440421.png",5,"1511301440421.png",TRUE
"2829","A2O7H7VXLFN6BP","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_10_E1c_1511293452162.png","boat","boat_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
"2830","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_8_E1c_1510690264523.png","chair","chair_sketch_8_E1c_1510690264523.png",8,"1510690264523.png",TRUE
"2831","A2O7H7VXLFN6BP","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_8_E1c_1511293924452.png","car","car_sketch_8_E1c_1511293924452.png",8,"1511293924452.png",TRUE
"2832","A2O7H7VXLFN6BP","rabbit","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_6_E1c_1510253415559.png","rabbit","rabbit_sketch_6_E1c_1510253415559.png",6,"1510253415559.png",TRUE
"2833","A2O7H7VXLFN6BP","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_8_E1c_1511300355318.png","boat","boat_sketch_8_E1c_1511300355318.png",8,"1511300355318.png",FALSE
"2834","A2O7H7VXLFN6BP","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_4_E1c_1510268275436.png","couch","couch_sketch_4_E1c_1510268275436.png",4,"1510268275436.png",FALSE
"2835","A2O7H7VXLFN6BP","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_4_E1c_1510263067113.png","car","car_sketch_4_E1c_1510263067113.png",4,"1510263067113.png",FALSE
"2836","A2O7H7VXLFN6BP","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_10_E1c_1510684833991.png","car","car_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"2837","A2O7H7VXLFN6BP","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_7_E1c_1511301634355.png","ice cream","ice cream_sketch_7_E1c_1511301634355.png",7,"1511301634355.png",TRUE
"2838","A2O7H7VXLFN6BP","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_8_E1c_1510254933095.png","flower","flower_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",TRUE
"2839","A2O7H7VXLFN6BP","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_6_E1c_1511292022297.png","foot","foot_sketch_6_E1c_1511292022297.png",6,"1511292022297.png",TRUE
"2840","A2O7H7VXLFN6BP","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_5_E1c_1510256904834.png","frog","frog_sketch_5_E1c_1510256904834.png",5,"1510256904834.png",FALSE
"2841","A2O7H7VXLFN6BP","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_5_E1c_1510253748384.png","train","train_sketch_5_E1c_1510253748384.png",5,"1510253748384.png",FALSE
"2842","A2O7H7VXLFN6BP","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_6_E1c_1511293092153.png","banana","banana_sketch_6_E1c_1511293092153.png",6,"1511293092153.png",TRUE
"2843","A2O7H7VXLFN6BP","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_8_E1c_1511293754661.png","ice cream","ice cream_sketch_8_E1c_1511293754661.png",8,"1511293754661.png",TRUE
"2844","A2O7H7VXLFN6BP","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_9_E1c_1510686242527.png","boat","boat_sketch_9_E1c_1510686242527.png",9,"1510686242527.png",TRUE
"2845","A2O7H7VXLFN6BP","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_8_E1c_1511293754661.png","couch","couch_sketch_8_E1c_1511293754661.png",8,"1511293754661.png",FALSE
"2846","A2O7H7VXLFN6BP","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_8_E1c_1510870628731.png","chair","chair_sketch_8_E1c_1510870628731.png",8,"1510870628731.png",TRUE
"2847","A2O7H7VXLFN6BP","rabbit","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_8_E1c_1511300355318.png","rabbit","rabbit_sketch_8_E1c_1511300355318.png",8,"1511300355318.png",TRUE
"2848","A2O7H7VXLFN6BP","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_5_E1c_1510258311547.png","frog","frog_sketch_5_E1c_1510258311547.png",5,"1510258311547.png",FALSE
"2849","A2O7H7VXLFN6BP","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_7_E1c_1511301009480.png","flower","flower_sketch_7_E1c_1511301009480.png",7,"1511301009480.png",TRUE
"2850","A2O7H7VXLFN6BP","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_7_E1c_1511301634355.png","cat","cat_sketch_7_E1c_1511301634355.png",7,"1511301634355.png",TRUE
"2851","A2O7H7VXLFN6BP","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_6_E1c_1510782034963.png","car","car_sketch_6_E1c_1510782034963.png",6,"1510782034963.png",TRUE
"2852","A2O7H7VXLFN6BP","rabbit","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_6_E1c_1510700570912.png","cat","cat_sketch_6_E1c_1510700570912.png",6,"1510700570912.png",FALSE
"2853","A2O7H7VXLFN6BP","phone","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_10_E1c_1510783638074.png","phone","phone_sketch_10_E1c_1510783638074.png",10,"1510783638074.png",TRUE
"2854","A2O7H7VXLFN6BP","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_5_E1c_1510256904834.png","foot","foot_sketch_5_E1c_1510256904834.png",5,"1510256904834.png",FALSE
"2855","A2O7H7VXLFN6BP","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_8_E1c_1510787010922.png","banana","banana_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",TRUE
"2856","A2O7H7VXLFN6BP","cup","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_6_E1c_1510690510319.png","cup","cup_sketch_6_E1c_1510690510319.png",6,"1510690510319.png",TRUE
"2857","A2O7H7VXLFN6BP","rabbit","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_7_E1c_1510870100423.png","rabbit","rabbit_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"2858","A2O7H7VXLFN6BP","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_7_E1c_1510263944688.png","train","train_sketch_7_E1c_1510263944688.png",7,"1510263944688.png",FALSE
