,sessionID,age,tracing_item,f1_score,precision,recall,tp,tn,fp,fn
818,v31528064164353,6,shape,0.5489472245009569,0.5520417984325587,0.5458871515975526,4015,176011,3258,3340
819,v31528064164353,6,this circle,0.11477586030838353,0.1190425757254819,0.1108044164037855,562,177393,4159,4510
820,v31528064399165,6,square,0.06618671620993961,0.05709134615384615,0.0787292817679558,285,178297,4707,3335
821,v31528064399165,6,shape,0.4869163324950723,0.4868170698559391,0.4870156356220258,3582,175493,3776,3773
822,v31528064399165,6,this circle,0.27887617065556713,0.2680487361338425,0.290615141955836,1474,177527,4025,3598
823,v31528064619442,3,square,0.043094312963617105,0.059745347698334964,0.03370165745856354,122,181084,1920,3498
824,v31528064999186,7,square,0.24374924507790796,0.21657007941618373,0.2787292817679558,1009,179354,3650,2611
825,v31528065411124,7,square,0.5549673765850056,0.5005551854319342,0.6226519337016575,2254,180755,2249,1366
826,v31528065411124,7,shape,0.43418415074168115,0.4268821442648798,0.4417403127124405,3249,174907,4362,4106
827,v31528065411124,7,this circle,0.047661549446626206,0.04354207436399217,0.052641955835962144,267,175687,5865,4805
828,v31528065606112,8,square,0.3862788963460104,0.35110709444193405,0.4292817679558011,1554,180132,2872,2066
829,v31528065606112,8,shape,0.464986755416695,0.46457654723127034,0.4653976886471788,3423,175324,3945,3932
830,v31528065606112,8,this circle,0.1456226524125975,0.14234607418565243,0.14905362776025236,756,176997,4555,4316
831,v31528065690229,8,square,0.3225264169068203,0.2852591333899745,0.37099447513812156,1343,179639,3365,2277
832,v31528065690229,8,shape,0.4481007515742434,0.4463177771783113,0.44989802855200545,3309,175164,4105,4046
833,v31528065690229,8,this circle,0.1788334556126192,0.16718106995884774,0.19223186119873817,975,176695,4857,4097
834,v31528065927196,7,square,0.601572095308278,0.5415745245466608,0.6765193370165746,2449,180931,2073,1171
835,v31528065927196,7,shape,0.47626540781536847,0.4599214891731037,0.4938137321549966,3632,175004,4265,3723
836,v31528065927196,7,this circle,0.14027608607389366,0.14456066945606694,0.13623817034700317,691,177463,4089,4381
837,v31528066141579,8,square,0.36444225560206844,0.32874278098622833,0.4088397790055249,1480,179982,3022,2140
838,v31528066141579,8,shape,0.41656225082583437,0.358423992943252,0.497212780421482,3657,172723,6546,3698
839,v31528066141579,8,this circle,0.14331889141049448,0.11004329918682015,0.2054416403785489,1042,173125,8427,4030
840,v31528066199108,2,square,0.0,0.0,0.0,0,182881,123,3620
841,v31528066292174,2,square,0.026387625113739765,0.02242846094354215,0.032044198895027624,116,177948,5056,3504
842,v31528066515472,2,square,0.1874498107146954,0.16029036688247988,0.22569060773480662,817,178724,4280,2803
843,v31528066515472,2,shape,0.11936711395954337,0.2265298365640441,0.08103331067301156,596,177234,2035,6759
844,v31528066515472,2,this circle,0.17907753407347235,0.16514066921924422,0.19558359621451105,992,176537,5015,4080
845,v31528066858041,11,square,0.21264086232239096,0.19102112676056338,0.23977900552486187,868,179328,3676,2752
846,v31528066858041,11,shape,0.7035905789723749,0.702493900786121,0.7046906866077498,5183,177074,2195,2172
847,v31528066914558,5,square,0.1363139351233143,0.12166558230318802,0.15497237569060773,561,178954,4050,3059
848,v31528066914558,5,shape,0.425250501002004,0.4179908076165463,0.4327668252889191,3183,174837,4432,4172
849,v31528066914558,5,this circle,0.3157686604053386,0.31667658139996036,0.31486593059936907,1597,178106,3446,3475
850,v31528067399170,11,square,0.022493328250095316,0.017171129220023285,0.03259668508287293,118,176250,6754,3502
851,v31528067399170,11,shape,0.006912248166568322,0.00909494232475599,0.00557443915703603,41,174802,4467,7314
852,v31528067399170,11,this circle,0.09384021142508639,0.05910976796598883,0.2275236593059937,1154,163183,18369,3918
853,v31528067999106,5,square,0.0,0.0,0.0,0,175630,7374,3620
854,v31528067999106,5,shape,0.0036572293335014813,0.003410159924741298,0.003942895989123046,29,170794,8475,7326
855,v31528067999106,5,this circle,0.0,0.0,0.0,0,174315,7237,5072
856,v31528068300688,2,square,0.01517779705117086,0.03528225806451613,0.009668508287292817,35,182047,957,3585
857,v31528068300688,2,shape,0.024972084052380463,0.04927884615384615,0.016723317471108088,123,176896,2373,7232
858,v31528068401956,5,square,0.0,0.0,0.0,0,176599,6405,3620
859,v31528068401956,5,shape,0.0,0.0,0.0,0,178448,821,7355
860,v31528069199113,7,square,0.4686014510883163,0.428212162780064,0.5174033149171271,1873,180503,2501,1747
861,v31528069199113,7,shape,0.30763105507631056,0.3004536616979909,0.3151597552685248,2318,173872,5397,5037
862,v31528069199113,7,this circle,0.20162792978326957,0.20058536585365855,0.20268138801261829,1028,177455,4097,4044
863,v31528135799225,4,square,0.17786512713425873,0.16014156160141563,0.2,724,179207,3797,2896
864,v31528135799225,4,shape,0.2716754320060105,0.30361041141897566,0.24581917063222297,1808,175122,4147,5547
865,v31528135799225,4,this circle,0.13341013824884793,0.16047671840354769,0.11415615141955836,579,178523,3029,4493
866,v31528136180481,5,square,0.16102314250913521,0.1440087145969499,0.18259668508287294,661,179075,3929,2959
867,v31528136180481,5,shape,0.4726982861697888,0.46213793999220676,0.4837525492861999,3558,175128,4141,3797
868,v31528136180481,5,this circle,0.19702460423421705,0.1908016254155892,0.2036671924290221,1033,177171,4381,4039
869,v31528136399273,5,square,0.1495016611295681,0.13103161397670549,0.17403314917127072,630,178826,4178,2990
870,v31528136399273,5,shape,0.3664507330378452,0.36757865937072504,0.3653297076818491,2687,174646,4623,4668
871,v31528136399273,5,this circle,0.04340454391319091,0.0380725758477097,0.050473186119873815,256,175084,6468,4816
872,v31528136881460,5,square,0.14185576808839254,0.12445278298936835,0.1649171270718232,597,178804,4200,3023
873,v31528136881460,5,shape,0.3514393310780622,0.33120789220404234,0.3743031951053705,2753,173710,5559,4602
874,v31528136881460,5,this circle,0.05230738160153489,0.053612088594493894,0.05106466876971609,259,176980,4572,4813
875,v31528136999209,6,square,0.3582015194918421,0.32615105466092087,0.39723756906077345,1438,180033,2971,2182
876,v31528136999209,6,shape,0.5612753238126869,0.5487012987012987,0.5744391570360299,4225,175794,3475,3130
877,v31528136999209,6,this circle,0.0,0.0,0.0,0,175049,6503,5072
878,v31528137160060,10,square,0.0979131415679639,0.08274547187797902,0.11988950276243093,434,178193,4811,3186
879,v31528137160060,10,shape,0.18609893550407014,0.17248984329657574,0.20203942895989124,1486,172140,7129,5869
880,v31528137160060,10,this circle,0.0,0.0,0.0,0,181552,0,5072
881,v31528137433578,3,square,0.20463480240016554,0.16357922593450214,0.2732044198895028,989,177947,5057,2631
882,v31528137433578,3,shape,0.3579958636333311,0.35145402148283994,0.3647858599592114,2683,174318,4951,4672
883,v31528137433578,3,this circle,0.10188150520416334,0.10345528455284553,0.10035488958990536,509,177141,4411,4563
884,v31528137599244,2,square,0.19241507677989764,0.16619774919614147,0.22845303867403316,827,178855,4149,2793
885,v31528137599244,2,shape,0.0,0.0,0.0,0,179236,33,7355
886,v31528139252267,3,square,0.01859229747675963,0.0467706013363029,0.011602209944751382,42,182148,856,3578
887,v31528139252267,3,shape,0.0,0.0,0.0,0,177692,1577,7355
888,v31528140599196,3,square,0.3459066100667071,0.30832432432432433,0.3939226519337017,1426,179805,3199,2194
889,v31528140599196,3,shape,0.0,0.0,0.0,0,179180,89,7355
890,v31528142399205,5,square,0.20059537439890085,0.17129448572545952,0.2419889502762431,876,178766,4238,2744
891,v31528147804559,3,square,0.04627992929455247,0.05532078371110257,0.039779005524861875,144,180545,2459,3476
892,v31528148156599,3,square,0.12030075187969926,0.09670920080591,0.1591160220994475,576,177624,5380,3044
893,v31528148156599,3,shape,0.28479154433352905,0.3094592438985484,0.2637661454792658,1940,174940,4329,5415
894,v31528152599102,5,square,0.4572246748598019,0.4024364629279563,0.5292817679558011,1916,180159,2845,1704
895,v31528152599102,5,shape,0.34712534705762843,0.3457906098219104,0.34847042828008157,2563,174420,4849,4792
896,v31528152599102,5,this circle,0.04779735682819383,0.05414171656686627,0.04278391167192429,217,177761,3791,4855
897,v31528154999081,4,square,0.04902732486225121,0.030777918960892277,0.12044198895027625,436,169274,13730,3184
898,v31528222799238,3,square,0.6615250653066301,0.6017198461190315,0.7345303867403314,2659,181244,1760,961
899,v31528222799238,3,shape,0.0,0.0,0.0,0,179269,0,7355
900,v31528223120387,3,square,0.059369202226345084,0.05705552725420275,0.061878453038674036,224,179302,3702,3396
901,v31528223248695,3,square,0.0,0.0,0.0,0,177277,5727,3620
902,v31528223248695,3,shape,0.0,0.0,0.0,0,179047,222,7355
903,v31528223399222,3,square,0.04475119670488701,0.037479022934924486,0.05552486187845304,201,177842,5162,3419
904,v31528224184593,5,square,0.08053455248813082,0.0590662883672943,0.12651933701657458,458,175708,7296,3162
905,v31528224184593,5,shape,0.3796590580757006,0.40499306518723993,0.35730795377294355,2628,175408,3861,4727
906,v31528224184593,5,this circle,0.04944997380827658,0.05276101050748938,0.04652996845425868,236,177315,4237,4836
907,v31528224495202,5,square,0.3054261613999748,0.28059218135554015,0.3350828729281768,1213,179894,3110,2407
908,v31528224495202,5,shape,0.43392244790292805,0.42130874631835064,0.44731475186947656,3290,174750,4519,4065
909,v31528224495202,5,this circle,0.15044753380308512,0.14548802946593,0.1557570977917981,790,176912,4640,4282
910,v31528224599151,5,square,0.42253521126760557,0.3795379537953795,0.47651933701657456,1725,180184,2820,1895
911,v31528224599151,5,shape,0.37021486786860947,0.33910191154846736,0.40761386811692724,2998,173426,5843,4357
912,v31528224599151,5,this circle,0.02896751500103455,0.030474531998258596,0.027602523659305992,140,177098,4454,4932
913,v31528225564149,3,square,0.6727564498210098,0.6081231867886633,0.7527624309392266,2725,181248,1756,895
914,v31528225564149,3,shape,0.09105663278380456,0.12247242647058823,0.07246770904146839,533,175450,3819,6822
915,v31528225564149,3,this circle,0.0,0.0,0.0,0,179285,2267,5072
916,v31528225799192,3,square,0.07370069118264788,0.04276155448220854,0.26657458563535913,965,161402,21602,2655
917,v31528225799192,3,shape,0.1629287252481748,0.1327456350564875,0.21087695445275323,1551,169136,10133,5804
918,v31528225799192,3,this circle,0.06717676828533557,0.03964585407481155,0.21983438485804416,1115,154543,27009,3957
919,v31528225963222,3,square,0.015021166188720469,0.009976419372392527,0.03038674033149171,110,172088,10916,3510
920,v31528225963222,3,shape,0.1798342598524458,0.10603402056830921,0.5915703602991162,4351,142586,36683,3004
921,v31528226117078,3,square,0.004914407404373823,0.0034928396786587496,0.008287292817679558,30,174445,8559,3590
922,v31528226117078,3,shape,0.1272044601206053,0.10936124425315465,0.1520054384772264,1118,170164,9105,6237
923,v31528226117078,3,this circle,0.04382336500838458,0.030581994070837885,0.07728706624605679,392,169126,12426,4680
924,v31528226399223,11,square,0.19658952496954935,0.1758169934640523,0.2229281767955801,807,179221,3783,2813
925,v31528226399223,11,shape,0.46739343299170966,0.44952285283776994,0.486743711760707,3580,174885,4384,3775
926,v31528226399223,11,this circle,0.1129046803138245,0.10403855742064151,0.12342271293375394,626,176161,5391,4446
927,v31528227893962,3,square,0.3906503124276788,0.336121067303863,0.4662983425414365,1688,179670,3334,1932
928,v31528227893962,3,shape,0.2662423026361309,0.27106227106227104,0.26159075458871517,1924,174095,5174,5431
929,v31528227893962,3,this circle,0.0,0.0,0.0,0,178921,2631,5072
930,v31528228199254,10,square,0.4190153622837789,0.37271357865289434,0.47845303867403316,1732,180089,2915,1888
931,v31528228199254,10,shape,0.3551853193287456,0.31940071653457824,0.4,2942,173000,6269,4413
932,v31528228199254,10,this circle,0.23951781970649896,0.2150250941028858,0.27030757097791797,1371,176547,5005,3701
933,v31528229399210,6,square,0.46161466072313023,0.41831238779174146,0.5149171270718232,1864,180412,2592,1756
934,v31528229399210,6,shape,0.5660352276503822,0.5537061118335501,0.5789259007477906,4258,175837,3432,3097
935,v31528229399210,6,this circle,0.06988896146309602,0.07802625182304326,0.06328864353312302,321,177759,3793,4751
936,v31528229805777,11,square,0.26390243902439026,0.23624454148471616,0.2988950276243094,1082,179506,3498,2538
937,v31528229805777,11,shape,0.3673581914673651,0.3725188705619234,0.36233854520734193,2665,174780,4489,4690
938,v31528229805777,11,this circle,0.33380797396257117,0.34474789915966386,0.3235410094637224,1641,178433,3119,3431
939,v31528229999189,2,square,0.12984783456886462,0.09048395867319195,0.22983425414364642,832,174641,8363,2788
940,v31528232999187,5,square,0.17188674517664745,0.1572673085740486,0.18950276243093922,686,179328,3676,2934
941,v31528232999187,5,shape,0.28120238260146835,0.2866017224339969,0.2760027192386132,2030,174216,5053,5325
942,v31528232999187,5,this circle,0.12833241404669976,0.12022046159145712,0.13761829652996846,698,176444,5108,4374
943,v31528233345287,5,square,0.4708848601272662,0.4164366107453812,0.5417127071823205,1961,180256,2748,1659
944,v31528233345287,5,shape,0.40076190476190476,0.37593805836807626,0.42909585316111487,3156,174030,5239,4199
945,v31528233345287,5,this circle,0.17983060862714198,0.17965367965367965,0.18000788643533122,913,177383,4169,4159
946,v31528234199167,4,square,0.3407184879208912,0.31151293202105745,0.37596685082872927,1361,179996,3008,2259
947,v31528234199167,4,shape,0.3315696649029983,0.33085149587112495,0.33229095853161117,2444,174326,4943,4911
948,v31528234199167,4,this circle,0.06047516198704104,0.06321221242743497,0.05796529968454259,294,177195,4357,4778
949,v31528234593237,4,square,0.4175276982447405,0.38001359619306596,0.4632596685082873,1677,180268,2736,1943
950,v31528234593237,4,shape,0.53613777526821,0.5574636723910171,0.5163834126444595,3798,176254,3015,3557
951,v31528234593237,4,this circle,0.029829418594266324,0.02726530612244898,0.03292586750788644,167,175594,5958,4905
952,v31528238127782,2,square,0.06101962553575457,0.03833616780045351,0.1494475138121547,541,169433,13571,3079
953,v31528238127782,2,shape,0.12971407889974665,0.1386996904024768,0.12182188987083617,896,173705,5564,6459
954,v31528238200865,2,square,0.04318031095718812,0.02944427695708974,0.08093922651933702,293,173346,9658,3327
955,v31528238200865,2,shape,0.1559913283405597,0.12232439533266362,0.21522773623385452,1583,167911,11358,5772
956,v31528238200865,2,this circle,0.06536874140159253,0.041448585778482684,0.15457413249211358,784,163421,18131,4288
957,v31528238432992,2,square,0.0,0.0,0.0,0,181631,1373,3620
958,v31528239723616,2,square,0.0,0.0,0.0,0,173745,9259,3620
959,v31528239723616,2,shape,0.384123578631195,0.2806269592476489,0.6085656016315432,4476,167795,11474,2879
960,v31528239723616,2,this circle,0.12754656577415602,0.07820306923625982,0.3456230283911672,1753,160889,20663,3319
961,v31528311599198,3,square,0.3104738154613466,0.28295454545454546,0.34392265193370164,1245,179849,3155,2375
962,v31528311599198,3,shape,0.24640726111437936,0.3226232394366197,0.19932019034670292,1466,176191,3078,5889
963,v31528316999098,4,square,0.006932409012131717,0.03341288782816229,0.0038674033149171273,14,182599,405,3606
964,v31528317511210,4,square,0.09959467284308048,0.08574277168494517,0.11878453038674033,430,178419,4585,3190
965,v31528317511210,4,shape,0.19036334913112163,0.3476379372520736,0.1310673011556764,964,177460,1809,6391
966,v31528317599110,2,square,0.05249537892791128,0.07932960893854749,0.039226519337016576,142,181356,1648,3478
967,v31528320073908,6,square,0.3727227966518956,0.336145648312611,0.41823204419889504,1514,180014,2990,2106
968,v31528320073908,6,shape,0.40187635650773645,0.4142609699769053,0.3902107409925221,2870,175211,4058,4485
969,v31528320073908,6,this circle,0.06989355292227356,0.07122390503479328,0.06861198738170347,348,177014,4538,4724
970,v31528320279886,11,square,0.453978731206454,0.40714755536066655,0.5129834254143646,1857,180300,2704,1763
971,v31528320279886,11,shape,0.5127789046653145,0.5100201748486887,0.515567641060503,3792,175626,3643,3563
972,v31528320279886,11,this circle,0.2724499523355577,0.26375046142488,0.2817429022082019,1429,177563,3989,3643
973,v31528320599211,3,square,0.10045578851412945,0.07496598639455783,0.15220994475138122,551,176205,6799,3069
974,v31528320599211,3,shape,0.31362156432195043,0.3538961038961039,0.28157715839564923,2071,175488,3781,5284
975,v31528321018911,2,square,0.18560277536860365,0.15274803711634546,0.23646408839779007,856,178256,4748,2764
976,v31528321018911,2,shape,0.15149863760217983,0.22818057455540355,0.11339225016995241,834,176448,2821,6521
977,v31528321199079,2,square,0.28935185185185186,0.24900398406374502,0.3453038674033149,1250,179234,3770,2370
978,v31528321199079,2,shape,0.4395505037458021,0.4186246770820519,0.4626784500339905,3403,174543,4726,3952
979,v31528321199079,2,this circle,0.03315422430547616,0.03945578231292517,0.02858832807570978,145,178022,3530,4927
980,v31528322810163,2,square,0.10086229422524169,0.09568666336142786,0.10662983425414364,386,179356,3648,3234
981,v31528322999057,2,square,0.05759162303664921,0.042091836734693876,0.09116022099447514,330,175494,7510,3290
982,v31528323219648,2,square,0.14052905054322154,0.12273102310231022,0.1643646408839779,595,178751,4253,3025
983,v31528323219648,2,shape,0.03157304271175575,0.038446526151444185,0.026784500339904826,197,174342,4927,7158
984,v31528323599125,2,square,0.0,0.0,0.0,0,182858,146,3620
985,v31528324072022,4,square,0.12536839718884604,0.10630526720492119,0.1527624309392265,553,178355,4649,3067
986,v31528324072022,4,shape,0.3151640999019438,0.27369264676417554,0.3714479945615228,2732,172019,7250,4623
987,v31528324072022,4,this circle,0.17356059031386406,0.1835164835164835,0.16462933753943218,835,177837,3715,4237
988,v31528324199127,11,square,0.3347995475681789,0.3071247406041042,0.3679558011049724,1332,179999,3005,2288
989,v31528324199127,11,shape,0.5895313034553541,0.5933884297520661,0.5857239972807614,4308,176317,2952,3047
990,v31528324199127,11,this circle,0.3284693569487773,0.3354573484069887,0.3217665615141956,1632,178319,3233,3440
991,v31528324269381,8,square,0.27231097995319015,0.21556307394876753,0.3696132596685083,1338,178135,4869,2282
992,v31528324269381,8,shape,0.3334677961543633,0.24872960684675047,0.5057783820530252,3720,168033,11236,3635
993,v31528324990435,4,square,0.26068499758803665,0.20029651593773165,0.37320441988950276,1351,177610,5394,2269
994,v31528324990435,4,shape,0.029530840676351516,0.11888782358581017,0.016859279401767506,124,178350,919,7231
995,v31528325399077,2,square,0.07450331125827815,0.06513647642679901,0.08701657458563536,315,178483,4521,3305
996,v31528325498957,2,square,0.12192569335426479,0.11580516898608349,0.1287292817679558,466,179446,3558,3154
