"","X1","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","fileNameShort","fullPath","age_numeric","fileNameShortNew","version"
"6364",4147,"cdm_run_v41541188763962",1,"square","age5",1541188907458,2018-11-02 20:01:47,1,0,3.46,9.423,0.0202287946428571,"(58, 166, 52, 175)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age5_cdm_run_v41541188763962.png","square_sketch_age5_cdm_run_v41541188763962.png","sketches_full_dataset/square/square_sketch_age5_cdm_run_v41541188763962.png",5,"",0
"6365",4148,"cdm_run_v41541188763962",2,"shape","age5",1541188928544,2018-11-02 20:02:08,1,0,12.25,16.121,0.0337810905612245,"(7, 213, 30, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age5_cdm_run_v41541188763962.png","shape_sketch_age5_cdm_run_v41541188763962.png","sketches_full_dataset/shape/shape_sketch_age5_cdm_run_v41541188763962.png",5,"",0
"6366",4149,"cdm_run_v41541188763962",3,"this square","age5",1541188949260,2018-11-02 20:02:29,4,8.01,9.998,14.236,0.0274234693877551,"(40, 223, 30, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age5_cdm_run_v41541188763962.png","this square_sketch_age5_cdm_run_v41541188763962.png","sketches_full_dataset/this square/this square_sketch_age5_cdm_run_v41541188763962.png",5,"square_sketch_age5_cdm_run_v41541188763962.png",0
"6367",4159,"cdm_run_v41541189202663",1,"square","age8",1541189246363,2018-11-02 20:07:26,2,2.717,6.769,8.503,0.0223413584183673,"(54, 178, 60, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age8_cdm_run_v41541189202663.png","square_sketch_age8_cdm_run_v41541189202663.png","sketches_full_dataset/square/square_sketch_age8_cdm_run_v41541189202663.png",8,"",0
"6368",4160,"cdm_run_v41541189202663",2,"shape","age8",1541189262295,2018-11-02 20:07:42,1,0,8.989,10.968,0.031429368622449,"(6, 208, 40, 147)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age8_cdm_run_v41541189202663.png","shape_sketch_age8_cdm_run_v41541189202663.png","sketches_full_dataset/shape/shape_sketch_age8_cdm_run_v41541189202663.png",8,"",0
"6369",4161,"cdm_run_v41541189202663",3,"this square","age8",1541189275464,2018-11-02 20:07:55,1,0,2.899,6.063,0.0150271045918367,"(67, 138, 70, 148)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age8_cdm_run_v41541189202663.png","this square_sketch_age8_cdm_run_v41541189202663.png","sketches_full_dataset/this square/this square_sketch_age8_cdm_run_v41541189202663.png",8,"square_sketch_age8_cdm_run_v41541189202663.png",0
"6370",4172,"cdm_run_v41541189525591",1,"square","age10",1541189564642,2018-11-02 20:12:44,1,0,9.33,11.666,0.0195511798469388,"(61, 160, 61, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age10_cdm_run_v41541189525591.png","square_sketch_age10_cdm_run_v41541189525591.png","sketches_full_dataset/square/square_sketch_age10_cdm_run_v41541189525591.png",10,"",0
"6371",4173,"cdm_run_v41541189525591",2,"shape","age10",1541189583049,2018-11-02 20:13:03,1,0,11.033,13.424,0.0302933673469388,"(12, 211, 40, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age10_cdm_run_v41541189525591.png","shape_sketch_age10_cdm_run_v41541189525591.png","sketches_full_dataset/shape/shape_sketch_age10_cdm_run_v41541189525591.png",10,"",0
"6372",4174,"cdm_run_v41541189525591",3,"this square","age10",1541189596018,2018-11-02 20:13:16,1,0,3.432,6.501,0.0204480229591837,"(51, 150, 58, 178)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age10_cdm_run_v41541189525591.png","this square_sketch_age10_cdm_run_v41541189525591.png","sketches_full_dataset/this square/this square_sketch_age10_cdm_run_v41541189525591.png",10,"square_sketch_age10_cdm_run_v41541189525591.png",0
"6373",4186,"cdm_run_v41541191620497",1,"square","age2",1541191669462,2018-11-02 20:47:49,6,2.057,4.924,7.463,0.0641541772959184,"(39, 199, 0, 205)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age2_cdm_run_v41541191620497.png","square_sketch_age2_cdm_run_v41541191620497.png","sketches_full_dataset/square/square_sketch_age2_cdm_run_v41541191620497.png",2,"",0
"6374",4187,"cdm_run_v41541191620497",2,"shape","age2",1541191684205,2018-11-02 20:48:04,3,7.466,8.036,9.746,0.0497847576530612,"(25, 222, 1, 214)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age2_cdm_run_v41541191620497.png","shape_sketch_age2_cdm_run_v41541191620497.png","sketches_full_dataset/shape/shape_sketch_age2_cdm_run_v41541191620497.png",2,"",0
"6375",4188,"cdm_run_v41541191620497",3,"this square","age2",1541191695183,2018-11-02 20:48:15,4,0.675,2.924,4.473,0.0444236288265306,"(3, 198, 39, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age2_cdm_run_v41541191620497.png","this square_sketch_age2_cdm_run_v41541191620497.png","sketches_full_dataset/this square/this square_sketch_age2_cdm_run_v41541191620497.png",2,"square_sketch_age2_cdm_run_v41541191620497.png",0
"6376",4196,"cdm_run_v41541192715495",2,"shape","age3",1541192786611,2018-11-02 21:06:26,1,0,0.577,4.394,0.0131935586734694,"(99, 223, 34, 112)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age3_cdm_run_v41541192715495.png","shape_sketch_age3_cdm_run_v41541192715495.png","sketches_full_dataset/shape/shape_sketch_age3_cdm_run_v41541192715495.png",3,"",0
"6377",4197,"cdm_run_v41541192715495",3,"this square","age3",1541192800203,2018-11-02 21:06:40,3,12.25,14.127,7.151,0.0546077806122449,"(40, 223, 99, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age3_cdm_run_v41541192715495.png","this square_sketch_age3_cdm_run_v41541192715495.png","sketches_full_dataset/this square/this square_sketch_age3_cdm_run_v41541192715495.png",3,"square_sketch_age3_cdm_run_v41541192715495.png",0
"6378",4201,"cdm_run_v41541192829790",2,"shape","age2",1541192879808,2018-11-02 21:07:59,16,6.872,6.902,9.212,0.0853396045918367,"(1, 223, 54, 193)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age2_cdm_run_v41541192829790.png","shape_sketch_age2_cdm_run_v41541192829790.png","sketches_full_dataset/shape/shape_sketch_age2_cdm_run_v41541192829790.png",2,"",0
"6379",4209,"cdm_run_v41541193373691",1,"square","age4",1541193606936,2018-11-02 21:20:06,1,0,7.466,13.376,0.0188735650510204,"(63, 159, 61, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age4_cdm_run_v41541193373691.png","square_sketch_age4_cdm_run_v41541193373691.png","sketches_full_dataset/square/square_sketch_age4_cdm_run_v41541193373691.png",4,"",0
"6380",4210,"cdm_run_v41541193373691",2,"shape","age4",1541193624729,2018-11-02 21:20:24,5,7.027,9.069,12.819,0.0288982780612245,"(13, 208, 43, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age4_cdm_run_v41541193373691.png","shape_sketch_age4_cdm_run_v41541193373691.png","sketches_full_dataset/shape/shape_sketch_age4_cdm_run_v41541193373691.png",4,"",0
"6381",4211,"cdm_run_v41541193373691",3,"this square","age4",1541193639847,2018-11-02 21:20:39,4,2.533,3.034,8.655,0.0240951849489796,"(37, 172, 55, 205)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age4_cdm_run_v41541193373691.png","this square_sketch_age4_cdm_run_v41541193373691.png","sketches_full_dataset/this square/this square_sketch_age4_cdm_run_v41541193373691.png",4,"square_sketch_age4_cdm_run_v41541193373691.png",0
"6382",4221,"cdm_run_v41541194883000",1,"square","age3",1541194959008,2018-11-02 21:42:39,2,5.26,5.292,30.113,0.0212252869897959,"(60, 169, 64, 168)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age3_cdm_run_v41541194883000.png","square_sketch_age3_cdm_run_v41541194883000.png","sketches_full_dataset/square/square_sketch_age3_cdm_run_v41541194883000.png",3,"",0
"6383",4222,"cdm_run_v41541194883000",2,"shape","age3",1541194993332,2018-11-02 21:43:13,2,8.71,16.514,24.033,0.0355747767857143,"(22, 207, 40, 154)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age3_cdm_run_v41541194883000.png","shape_sketch_age3_cdm_run_v41541194883000.png","sketches_full_dataset/shape/shape_sketch_age3_cdm_run_v41541194883000.png",3,"",0
"6384",4223,"cdm_run_v41541194883000",3,"this square","age3",1541195016812,2018-11-02 21:43:36,3,1.894,2.069,17.03,0.0362324617346939,"(55, 151, 30, 196)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age3_cdm_run_v41541194883000.png","this square_sketch_age3_cdm_run_v41541194883000.png","sketches_full_dataset/this square/this square_sketch_age3_cdm_run_v41541194883000.png",3,"square_sketch_age3_cdm_run_v41541194883000.png",0
"6385",4231,"cdm_run_v41541195291014",1,"square","age4",1541195382633,2018-11-02 21:49:42,6,13.286,13.335,30.121,0.0605070153061225,"(55, 219, 49, 216)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age4_cdm_run_v41541195291014.png","square_sketch_age4_cdm_run_v41541195291014.png","sketches_full_dataset/square/square_sketch_age4_cdm_run_v41541195291014.png",4,"",0
"6386",4232,"cdm_run_v41541195291014",2,"shape","age4",1541195422607,2018-11-02 21:50:22,7,20.404,20.609,30.129,0.0447225765306122,"(9, 210, 39, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age4_cdm_run_v41541195291014.png","shape_sketch_age4_cdm_run_v41541195291014.png","sketches_full_dataset/shape/shape_sketch_age4_cdm_run_v41541195291014.png",4,"",0
"6387",4243,"cdm_run_v41541195738146",1,"square","age6",1541195776765,2018-11-02 21:56:16,1,0,2.92,4.879,0.0195711096938776,"(52, 163, 63, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age6_cdm_run_v41541195738146.png","square_sketch_age6_cdm_run_v41541195738146.png","sketches_full_dataset/square/square_sketch_age6_cdm_run_v41541195738146.png",6,"",0
"6388",4244,"cdm_run_v41541195738146",2,"shape","age6",1541195791037,2018-11-02 21:56:31,1,0,7.737,9.283,0.0326450892857143,"(7, 219, 39, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age6_cdm_run_v41541195738146.png","shape_sketch_age6_cdm_run_v41541195738146.png","sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v41541195738146.png",6,"",0
"6389",4245,"cdm_run_v41541195738146",3,"this square","age6",1541195802301,2018-11-02 21:56:42,1,0,2.659,4.779,0.0201690051020408,"(60, 175, 52, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age6_cdm_run_v41541195738146.png","this square_sketch_age6_cdm_run_v41541195738146.png","sketches_full_dataset/this square/this square_sketch_age6_cdm_run_v41541195738146.png",6,"square_sketch_age6_cdm_run_v41541195738146.png",0
"6390",4256,"cdm_run_v41541196160650",2,"shape","age2",1541196461380,2018-11-02 22:07:41,4,1.951,4.691,6.719,0.0847217793367347,"(0, 222, 25, 213)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age2_cdm_run_v41541196160650.png","shape_sketch_age2_cdm_run_v41541196160650.png","sketches_full_dataset/shape/shape_sketch_age2_cdm_run_v41541196160650.png",2,"",0
"6391",4259,"cdm_run_v41541196526211",1,"square","age2",1541196582820,2018-11-02 22:09:42,1,0,0.728,4.424,0.0152064732142857,"(64, 163, 106, 199)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age2_cdm_run_v41541196526211.png","square_sketch_age2_cdm_run_v41541196526211.png","sketches_full_dataset/square/square_sketch_age2_cdm_run_v41541196526211.png",2,"",0
"6392",4260,"cdm_run_v41541196526211",2,"shape","age2",1541196603161,2018-11-02 22:10:03,6,19.154,21.829,15.192,0.0127152423469388,"(0, 168, 121, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age2_cdm_run_v41541196526211.png","shape_sketch_age2_cdm_run_v41541196526211.png","sketches_full_dataset/shape/shape_sketch_age2_cdm_run_v41541196526211.png",2,"",0
"6393",4261,"cdm_run_v41541196526211",3,"this square","age2",1541196625935,2018-11-02 22:10:25,9,5.239,5.241,16.375,0.0319475446428571,"(31, 199, 39, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age2_cdm_run_v41541196526211.png","this square_sketch_age2_cdm_run_v41541196526211.png","sketches_full_dataset/this square/this square_sketch_age2_cdm_run_v41541196526211.png",2,"square_sketch_age2_cdm_run_v41541196526211.png",0
"6394",4269,"cdm_run_v41541196951193",1,"square","age4",1541198117738,2018-11-02 22:35:17,3,1.683,1.925,8.442,0.0198102678571429,"(54, 166, 48, 178)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age4_cdm_run_v41541196951193.png","square_sketch_age4_cdm_run_v41541196951193.png","sketches_full_dataset/square/square_sketch_age4_cdm_run_v41541196951193.png",4,"",0
"6395",4270,"cdm_run_v41541196951193",2,"shape","age4",1541198134153,2018-11-02 22:35:34,1,0,6.993,11.447,0.029476243622449,"(0, 199, 42, 142)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age4_cdm_run_v41541196951193.png","shape_sketch_age4_cdm_run_v41541196951193.png","sketches_full_dataset/shape/shape_sketch_age4_cdm_run_v41541196951193.png",4,"",0
"6396",4271,"cdm_run_v41541196951193",3,"this square","age4",1541198153573,2018-11-02 22:35:53,5,5.596,6.517,12.943,0.0257294323979592,"(33, 184, 75, 208)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age4_cdm_run_v41541196951193.png","this square_sketch_age4_cdm_run_v41541196951193.png","sketches_full_dataset/this square/this square_sketch_age4_cdm_run_v41541196951193.png",4,"square_sketch_age4_cdm_run_v41541196951193.png",0
"6397",4274,"cdm_run_v41541198186708",1,"square","age4",1541198227409,2018-11-02 22:37:07,1,0,6.513,11.321,0.01953125,"(55, 165, 60, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age4_cdm_run_v41541198186708.png","square_sketch_age4_cdm_run_v41541198186708.png","sketches_full_dataset/square/square_sketch_age4_cdm_run_v41541198186708.png",4,"",0
"6398",4275,"cdm_run_v41541198186708",2,"shape","age4",1541198246881,2018-11-02 22:37:26,1,0,8.812,14.477,0.0303930165816327,"(10, 198, 34, 159)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age4_cdm_run_v41541198186708.png","shape_sketch_age4_cdm_run_v41541198186708.png","sketches_full_dataset/shape/shape_sketch_age4_cdm_run_v41541198186708.png",4,"",0
"6399",4282,"cdm_run_v41541198343775",1,"square","age2",1541198384020,2018-11-02 22:39:44,1,0,2.379,5.997,0.0171595982142857,"(60, 168, 60, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age2_cdm_run_v41541198343775.png","square_sketch_age2_cdm_run_v41541198343775.png","sketches_full_dataset/square/square_sketch_age2_cdm_run_v41541198343775.png",2,"",0
"6400",4283,"cdm_run_v41541198343775",2,"shape","age2",1541198400880,2018-11-02 22:40:00,1,0,3.672,11.883,0.012515943877551,"(7, 195, 52, 118)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age2_cdm_run_v41541198343775.png","shape_sketch_age2_cdm_run_v41541198343775.png","sketches_full_dataset/shape/shape_sketch_age2_cdm_run_v41541198343775.png",2,"",0
"6401",4284,"cdm_run_v41541198343775",3,"this square","age2",1541198415167,2018-11-02 22:40:15,1,0,5.006,7.822,0.0312898596938775,"(21, 223, 51, 199)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age2_cdm_run_v41541198343775.png","this square_sketch_age2_cdm_run_v41541198343775.png","sketches_full_dataset/this square/this square_sketch_age2_cdm_run_v41541198343775.png",2,"square_sketch_age2_cdm_run_v41541198343775.png",0
"6402",4293,"cdm_run_v41541198614126",1,"square","age3",1541199354396,2018-11-02 22:55:54,6,12.932,12.998,18.563,0.0868742028061224,"(54, 223, 34, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age3_cdm_run_v41541198614126.png","square_sketch_age3_cdm_run_v41541198614126.png","sketches_full_dataset/square/square_sketch_age3_cdm_run_v41541198614126.png",3,"",0
"6403",4295,"cdm_run_v41541198614126",3,"this square","age3",1541199405938,2018-11-02 22:56:45,2,9.351,10.848,15.915,0.0278419961734694,"(39, 190, 46, 187)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age3_cdm_run_v41541198614126.png","this square_sketch_age3_cdm_run_v41541198614126.png","sketches_full_dataset/this square/this square_sketch_age3_cdm_run_v41541198614126.png",3,"square_sketch_age3_cdm_run_v41541198614126.png",0
"6404",4302,"cdm_run_v41541260799859",2,"shape","age2",1541265681829,2018-11-03 17:21:21,43,16.088,16.259,18.805,0.0940688775510204,"(0, 219, 30, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age2_cdm_run_v41541260799859.png","shape_sketch_age2_cdm_run_v41541260799859.png","sketches_full_dataset/shape/shape_sketch_age2_cdm_run_v41541260799859.png",2,"",0
"6405",4303,"cdm_run_v41541260799859",3,"this square","age2",1541265702200,2018-11-03 17:21:42,29,19.795,20.128,13.917,0.0744579081632653,"(16, 223, 57, 222)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age2_cdm_run_v41541260799859.png","this square_sketch_age2_cdm_run_v41541260799859.png","sketches_full_dataset/this square/this square_sketch_age2_cdm_run_v41541260799859.png",2,"square_sketch_age2_cdm_run_v41541260799859.png",0
"6406",4308,"cdm_run_v41541266054058",1,"square","age2",1541266095419,2018-11-03 17:28:15,3,3.353,5.444,9.166,0.0237763073979592,"(48, 175, 51, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age2_cdm_run_v41541266054058.png","square_sketch_age2_cdm_run_v41541266054058.png","sketches_full_dataset/square/square_sketch_age2_cdm_run_v41541266054058.png",2,"",0
"6407",4309,"cdm_run_v41541266054058",2,"shape","age2",1541266109358,2018-11-03 17:28:29,2,0.826,6.012,8.93,0.0302933673469388,"(0, 208, 36, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age2_cdm_run_v41541266054058.png","shape_sketch_age2_cdm_run_v41541266054058.png","sketches_full_dataset/shape/shape_sketch_age2_cdm_run_v41541266054058.png",2,"",0
"6408",4310,"cdm_run_v41541266054058",3,"this square","age2",1541266123143,2018-11-03 17:28:43,1,0,2.408,7.306,0.0207270408163265,"(52, 199, 61, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age2_cdm_run_v41541266054058.png","this square_sketch_age2_cdm_run_v41541266054058.png","sketches_full_dataset/this square/this square_sketch_age2_cdm_run_v41541266054058.png",2,"square_sketch_age2_cdm_run_v41541266054058.png",0
"6409",4313,"cdm_run_v41541266184035",1,"square","age6",1541267254695,2018-11-03 17:47:34,1,0,2.261,5.971,0.0182358099489796,"(58, 165, 57, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age6_cdm_run_v41541266184035.png","square_sketch_age6_cdm_run_v41541266184035.png","sketches_full_dataset/square/square_sketch_age6_cdm_run_v41541266184035.png",6,"",0
"6410",4314,"cdm_run_v41541266184035",2,"shape","age6",1541267268476,2018-11-03 17:47:48,1,0,7.106,8.808,0.0295559630102041,"(9, 201, 39, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age6_cdm_run_v41541266184035.png","shape_sketch_age6_cdm_run_v41541266184035.png","sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v41541266184035.png",6,"",0
"6411",4315,"cdm_run_v41541266184035",3,"this square","age6",1541267280362,2018-11-03 17:48:00,1,0,3.296,5.446,0.0203882334183673,"(57, 166, 64, 175)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age6_cdm_run_v41541266184035.png","this square_sketch_age6_cdm_run_v41541266184035.png","sketches_full_dataset/this square/this square_sketch_age6_cdm_run_v41541266184035.png",6,"square_sketch_age6_cdm_run_v41541266184035.png",0
"6412",4323,"cdm_run_v41541268057770",1,"square","age8",1541268086517,2018-11-03 18:01:26,2,4.349,4.929,4.122,0.0207270408163265,"(51, 162, 55, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age8_cdm_run_v41541268057770.png","square_sketch_age8_cdm_run_v41541268057770.png","sketches_full_dataset/square/square_sketch_age8_cdm_run_v41541268057770.png",8,"",0
"6413",4324,"cdm_run_v41541268057770",2,"shape","age8",1541268099175,2018-11-03 18:01:39,1,0,5.773,7.69,0.0335220025510204,"(0, 208, 34, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age8_cdm_run_v41541268057770.png","shape_sketch_age8_cdm_run_v41541268057770.png","sketches_full_dataset/shape/shape_sketch_age8_cdm_run_v41541268057770.png",8,"",0
"6414",4325,"cdm_run_v41541268057770",3,"this square","age8",1541268111450,2018-11-03 18:01:51,1,0,2.373,5.835,0.0230389030612245,"(30, 154, 45, 177)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age8_cdm_run_v41541268057770.png","this square_sketch_age8_cdm_run_v41541268057770.png","sketches_full_dataset/this square/this square_sketch_age8_cdm_run_v41541268057770.png",8,"square_sketch_age8_cdm_run_v41541268057770.png",0
"6415",4335,"cdm_run_v41541268821449",2,"shape","age3",1541268952102,2018-11-03 18:15:52,1,0,1.185,13.633,0.0172592474489796,"(87, 157, 112, 139)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age3_cdm_run_v41541268821449.png","shape_sketch_age3_cdm_run_v41541268821449.png","sketches_full_dataset/shape/shape_sketch_age3_cdm_run_v41541268821449.png",3,"",0
"6416",4336,"cdm_run_v41541268821449",3,"this square","age3",1541268973487,2018-11-03 18:16:13,2,6.152,6.549,14.917,0.0427096619897959,"(108, 223, 193, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age3_cdm_run_v41541268821449.png","this square_sketch_age3_cdm_run_v41541268821449.png","sketches_full_dataset/this square/this square_sketch_age3_cdm_run_v41541268821449.png",3,"square_sketch_age3_cdm_run_v41541268821449.png",0
"6417",4340,"cdm_run_v41541269463776",1,"square","age3",1541269528042,2018-11-03 18:25:28,13,20.428,21.868,30.123,0.0714485012755102,"(57, 210, 63, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age3_cdm_run_v41541269463776.png","square_sketch_age3_cdm_run_v41541269463776.png","sketches_full_dataset/square/square_sketch_age3_cdm_run_v41541269463776.png",3,"",0
"6418",4341,"cdm_run_v41541269463776",2,"shape","age3",1541269567833,2018-11-03 18:26:07,12,22.622,24.461,30.181,0.0187539859693878,"(4, 138, 45, 124)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age3_cdm_run_v41541269463776.png","shape_sketch_age3_cdm_run_v41541269463776.png","sketches_full_dataset/shape/shape_sketch_age3_cdm_run_v41541269463776.png",3,"",0
"6419",4342,"cdm_run_v41541269463776",3,"this square","age3",1541269591213,2018-11-03 18:26:31,4,7.036,8.494,14.253,0.0204081632653061,"(51, 163, 60, 180)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age3_cdm_run_v41541269463776.png","this square_sketch_age3_cdm_run_v41541269463776.png","sketches_full_dataset/this square/this square_sketch_age3_cdm_run_v41541269463776.png",3,"square_sketch_age3_cdm_run_v41541269463776.png",0
"6420",4352,"cdm_run_v41541269985919",1,"square","age3",1541270052752,2018-11-03 18:34:12,12,25.705,25.88,30.578,0.0825494260204082,"(49, 162, 51, 205)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age3_cdm_run_v41541269985919.png","square_sketch_age3_cdm_run_v41541269985919.png","sketches_full_dataset/square/square_sketch_age3_cdm_run_v41541269985919.png",3,"",0
"6421",4353,"cdm_run_v41541269985919",2,"shape","age3",1541270093823,2018-11-03 18:34:53,9,15.298,17.073,30.119,0.0167012117346939,"(18, 138, 43, 129)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age3_cdm_run_v41541269985919.png","shape_sketch_age3_cdm_run_v41541269985919.png","sketches_full_dataset/shape/shape_sketch_age3_cdm_run_v41541269985919.png",3,"",0
"6422",4354,"cdm_run_v41541269985919",3,"this square","age3",1541270127823,2018-11-03 18:35:27,18,17.616,18.609,21.547,0.0453802614795918,"(4, 202, 16, 216)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this square_sketch_age3_cdm_run_v41541269985919.png","this square_sketch_age3_cdm_run_v41541269985919.png","sketches_full_dataset/this square/this square_sketch_age3_cdm_run_v41541269985919.png",3,"square_sketch_age3_cdm_run_v41541269985919.png",0
