"","fileNameShort","X1","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","fullPath","age_numeric","fileNameShortNew"
"383","shape_sketch_age5_cdm_run_v81579463875778.png",376,"cdm_run_v81579463875778",2,"shape","age5",1579463968276,2020-01-19 19:59:28,2,9.302,0,30.143,0.0292570153061224,"(9, 204, 33, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/shape_sketch_age5_cdm_run_v81579463875778.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/shape/shape_sketch_age5_cdm_run_v81579463875778.png",5,""
"384","shape_sketch_age5_cdm_run_v81579466507594.png",386,"cdm_run_v81579466507594",2,"shape","age5",1579466576750,2020-01-19 20:42:56,1,0,0,18.142,0.0289580676020408,"(9, 202, 43, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/shape_sketch_age5_cdm_run_v81579466507594.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/shape/shape_sketch_age5_cdm_run_v81579466507594.png",5,""
"385","shape_sketch_age5_cdm_run_v81579477293460.png",506,"cdm_run_v81579477293460",2,"shape","age5",1579477345034,2020-01-19 23:42:25,2,10.412,0,16.307,0.030094068877551,"(15, 220, 31, 207)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/shape_sketch_age5_cdm_run_v81579477293460.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/shape/shape_sketch_age5_cdm_run_v81579477293460.png",5,""
"386","shape_sketch_age5_cdm_run_v81579481499901.png",549,"cdm_run_v81579481499901",2,"shape","age5",1579481582920,2020-01-20 00:53:02,1,0,0,14.485,0.029296875,"(13, 216, 40, 147)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/shape_sketch_age5_cdm_run_v81579481499901.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/shape/shape_sketch_age5_cdm_run_v81579481499901.png",5,""
"387","shape_sketch_age6_cdm_run_v81579287754248.png",12,"cdm_run_v81579287754248",2,"shape","age6",1579287818776,2020-01-17 19:03:38,1,0,0,9.317,0.0310307716836735,"(9, 208, 37, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/shape_sketch_age6_cdm_run_v81579287754248.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v81579287754248.png",6,""
"388","shape_sketch_age6_cdm_run_v81579288103195.png",27,"cdm_run_v81579288103195",2,"shape","age6",1579288151570,2020-01-17 19:09:11,2,1.068,0,11.864,0.0276626275510204,"(13, 205, 42, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/shape_sketch_age6_cdm_run_v81579288103195.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v81579288103195.png",6,""
"389","shape_sketch_age6_cdm_run_v81579292561352.png",55,"cdm_run_v81579292561352",2,"shape","age6",1579292623698,2020-01-17 20:23:43,3,4.467,0,11.974,0.0553252551020408,"(13, 223, 49, 154)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/shape_sketch_age6_cdm_run_v81579292561352.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v81579292561352.png",6,""
"390","shape_sketch_age6_cdm_run_v81579378605395.png",220,"cdm_run_v81579378605395",2,"shape","age6",1579378663449,2020-01-18 20:17:43,1,0,0,11.274,0.0299944196428571,"(1, 216, 43, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/shape_sketch_age6_cdm_run_v81579378605395.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v81579378605395.png",6,""
"391","shape_sketch_age6_cdm_run_v81579390324969.png",344,"cdm_run_v81579390324969",2,"shape","age6",1579390368722,2020-01-18 23:32:48,1,0,0,10.416,0.0311902104591837,"(10, 216, 39, 148)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/shape_sketch_age6_cdm_run_v81579390324969.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v81579390324969.png",6,""
"392","shape_sketch_age6_cdm_run_v81579476872885.png",492,"cdm_run_v81579476872885",2,"shape","age6",1579477005732,2020-01-19 23:36:45,1,0,0,13.721,0.0284398915816327,"(12, 205, 37, 145)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/shape_sketch_age6_cdm_run_v81579476872885.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v81579476872885.png",6,""
"393","shape_sketch_age8_cdm_run_v81579470208061.png",407,"cdm_run_v81579470208061",2,"shape","age8",1579470253513,2020-01-19 21:44:13,1,0,0,5.77,0.033561862244898,"(1, 214, 33, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/shape_sketch_age8_cdm_run_v81579470208061.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/shape/shape_sketch_age8_cdm_run_v81579470208061.png",8,""
"394","shape_sketch_age9_cdm_run_v81579289245401.png",38,"cdm_run_v81579289245401",2,"shape","age9",1579289431305,2020-01-17 19:30:31,6,4.738,0,13.469,0.0347377232142857,"(10, 205, 36, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/shape_sketch_age9_cdm_run_v81579289245401.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/shape/shape_sketch_age9_cdm_run_v81579289245401.png",9,""
"395","shape_sketch_age9_cdm_run_v81579376318072.png",173,"cdm_run_v81579376318072",2,"shape","age9",1579376365416,2020-01-18 19:39:25,1,0,0,11.978,0.0303730867346939,"(9, 207, 37, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/shape_sketch_age9_cdm_run_v81579376318072.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/shape/shape_sketch_age9_cdm_run_v81579376318072.png",9,""
"396","square_sketch_age10_cdm_run_v81579472592616.png",429,"cdm_run_v81579472592616",1,"square","age10",1579472634366,2020-01-19 22:23:54,1,0,0,6.269,0.0185347576530612,"(58, 159, 63, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age10_cdm_run_v81579472592616.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age10_cdm_run_v81579472592616.png",10,""
"397","square_sketch_age10_cdm_run_v81579473682489.png",441,"cdm_run_v81579473682489",1,"square","age10",1579473735330,2020-01-19 22:42:15,3,7.636,0,13.099,0.0246532206632653,"(58, 166, 61, 190)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age10_cdm_run_v81579473682489.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age10_cdm_run_v81579473682489.png",10,""
"398","square_sketch_age2_cdm_run_v81579304415428.png",154,"cdm_run_v81579304415428",1,"square","age2",1579304468346,2020-01-17 23:41:08,1,0,0,13.786,0.0135522959183673,"(57, 160, 69, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age2_cdm_run_v81579304415428.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age2_cdm_run_v81579304415428.png",2,""
"399","square_sketch_age2_cdm_run_v81579380547137.png",259,"cdm_run_v81579380547137",1,"square","age2",1579380607169,2020-01-18 20:50:07,23,29.642,0,30.112,0.0410355548469388,"(51, 223, 58, 199)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age2_cdm_run_v81579380547137.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age2_cdm_run_v81579380547137.png",2,""
"400","square_sketch_age2_cdm_run_v81579384265354.png",284,"cdm_run_v81579384265354",1,"square","age2",1579384506218,2020-01-18 21:55:06,1,0,0,8.672,0.021663743622449,"(33, 154, 63, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age2_cdm_run_v81579384265354.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age2_cdm_run_v81579384265354.png",2,""
"401","square_sketch_age2_cdm_run_v81579468565219.png",391,"cdm_run_v81579468565219",1,"square","age2",1579468624204,2020-01-19 21:17:04,6,20.586,0,27.582,0.0516581632653061,"(58, 216, 12, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age2_cdm_run_v81579468565219.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age2_cdm_run_v81579468565219.png",2,""
"402","square_sketch_age2_cdm_run_v81579474286711.png",453,"cdm_run_v81579474286711",1,"square","age2",1579474373907,2020-01-19 22:52:53,1,0,0,6.156,0.0182358099489796,"(37, 223, 43, 168)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age2_cdm_run_v81579474286711.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age2_cdm_run_v81579474286711.png",2,""
"403","square_sketch_age2_cdm_run_v81579474768028.png",470,"cdm_run_v81579474768028",1,"square","age2",1579474867507,2020-01-19 23:01:07,1,0,0,6.283,0.0196109693877551,"(57, 165, 58, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age2_cdm_run_v81579474768028.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age2_cdm_run_v81579474768028.png",2,""
"404","square_sketch_age3_cdm_run_v81579289638635.png",49,"cdm_run_v81579289638635",1,"square","age3",1579289711537,2020-01-17 19:35:11,4,6.142,0,14.643,0.0245336415816327,"(57, 216, 55, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579289638635.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579289638635.png",3,""
"405","square_sketch_age3_cdm_run_v81579294368093.png",67,"cdm_run_v81579294368093",1,"square","age3",1579294497349,2020-01-17 20:54:57,2,0.935,0,10.161,0.0139708227040816,"(55, 151, 66, 148)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579294368093.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579294368093.png",3,""
"406","square_sketch_age3_cdm_run_v81579298360070.png",104,"cdm_run_v81579298360070",1,"square","age3",1579298421444,2020-01-17 22:00:21,2,3.857,0,14.909,0.0296356823979592,"(0, 165, 25, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579298360070.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579298360070.png",3,""
"407","square_sketch_age3_cdm_run_v81579300934838.png",128,"cdm_run_v81579300934838",1,"square","age3",1579300978180,2020-01-17 22:42:58,3,3.594,0,8.365,0.0732222576530612,"(0, 223, 21, 220)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579300934838.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579300934838.png",3,""
"408","square_sketch_age3_cdm_run_v81579301139370.png",139,"cdm_run_v81579301139370",1,"square","age3",1579301207161,2020-01-17 22:46:47,1,0,0,5.864,0.0220424107142857,"(54, 201, 42, 174)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579301139370.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579301139370.png",3,""
"409","square_sketch_age3_cdm_run_v81579375284036.png",161,"cdm_run_v81579375284036",1,"square","age3",1579375414621,2020-01-18 19:23:34,2,4.638,0,13.132,0.0449019451530612,"(37, 201, 33, 186)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579375284036.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579375284036.png",3,""
"410","square_sketch_age3_cdm_run_v81579376652122.png",184,"cdm_run_v81579376652122",1,"square","age3",1579376708255,2020-01-18 19:45:08,1,0,0,14.076,0.0192920918367347,"(61, 162, 61, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579376652122.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579376652122.png",3,""
"411","square_sketch_age3_cdm_run_v81579377401514.png",193,"cdm_run_v81579377401514",1,"square","age3",1579377503652,2020-01-18 19:58:23,4,3.979,0,11.298,0.0245336415816327,"(43, 193, 49, 175)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579377401514.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579377401514.png",3,""
"412","square_sketch_age3_cdm_run_v81579377954039.png",203,"cdm_run_v81579377954039",1,"square","age3",1579377990582,2020-01-18 20:06:30,2,1.384,0,8.32,0.0190529336734694,"(57, 174, 49, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579377954039.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579377954039.png",3,""
"413","square_sketch_age3_cdm_run_v81579380895914.png",263,"cdm_run_v81579380895914",1,"square","age3",1579381392381,2020-01-18 21:03:12,1,0,0,12.388,0.0187739158163265,"(57, 160, 54, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579380895914.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579380895914.png",3,""
"414","square_sketch_age3_cdm_run_v81579385071384.png",290,"cdm_run_v81579385071384",1,"square","age3",1579385118355,2020-01-18 22:05:18,1,0,0,10.834,0.0171396683673469,"(63, 169, 63, 159)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579385071384.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579385071384.png",3,""
"415","square_sketch_age3_cdm_run_v81579386387178.png",299,"cdm_run_v81579386387178",1,"square","age3",1579386445955,2020-01-18 22:27:25,1,0,0,13.04,0.0270049426020408,"(52, 220, 58, 169)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579386387178.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579386387178.png",3,""
"416","square_sketch_age3_cdm_run_v81579390103097.png",333,"cdm_run_v81579390103097",1,"square","age3",1579390162461,2020-01-18 23:29:22,3,10.677,0,26.044,0.0213448660714286,"(43, 159, 60, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579390103097.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579390103097.png",3,""
"417","square_sketch_age3_cdm_run_v81579393851530.png",354,"cdm_run_v81579393851530",1,"square","age3",1579394101966,2020-01-19 00:35:01,2,2.127,0,6.649,0.0100845025510204,"(60, 168, 60, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579393851530.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579393851530.png",3,""
"418","square_sketch_age3_cdm_run_v81579475954538.png",484,"cdm_run_v81579475954538",1,"square","age3",1579476097481,2020-01-19 23:21:37,4,9.068,0,23.062,0.04296875,"(27, 223, 0, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579475954538.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579475954538.png",3,""
"419","square_sketch_age3_cdm_run_v81579480581252.png",539,"cdm_run_v81579480581252",1,"square","age3",1579480623406,2020-01-20 00:37:03,1,0,0,8.088,0.0173588966836735,"(63, 162, 57, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age3_cdm_run_v81579480581252.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age3_cdm_run_v81579480581252.png",3,""
"420","square_sketch_age4_cdm_run_v81579304205449.png",148,"cdm_run_v81579304205449",1,"square","age4",1579304238741,2020-01-17 23:37:18,1,0,0,7.172,0.0151666135204082,"(58, 189, 67, 169)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age4_cdm_run_v81579304205449.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age4_cdm_run_v81579304205449.png",4,""
"421","square_sketch_age4_cdm_run_v81579378155758.png",210,"cdm_run_v81579378155758",1,"square","age4",1579378209418,2020-01-18 20:10:09,1,0,0,14.299,0.0188337053571429,"(58, 162, 63, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age4_cdm_run_v81579378155758.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age4_cdm_run_v81579378155758.png",4,""
"422","square_sketch_age4_cdm_run_v81579378780339.png",226,"cdm_run_v81579378780339",1,"square","age4",1579378823954,2020-01-18 20:20:23,1,0,0,7.596,0.0195910395408163,"(40, 160, 55, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age4_cdm_run_v81579378780339.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age4_cdm_run_v81579378780339.png",4,""
"423","square_sketch_age4_cdm_run_v81579383697637.png",274,"cdm_run_v81579383697637",1,"square","age4",1579383786263,2020-01-18 21:43:06,3,2.825,0,18.02,0.0298150510204082,"(7, 163, 61, 187)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age4_cdm_run_v81579383697637.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age4_cdm_run_v81579383697637.png",4,""
"424","square_sketch_age4_cdm_run_v81579388849068.png",314,"cdm_run_v81579388849068",1,"square","age4",1579388887277,2020-01-18 23:08:07,1,0,0,11.023,0.020328443877551,"(61, 160, 60, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age4_cdm_run_v81579388849068.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age4_cdm_run_v81579388849068.png",4,""
"425","square_sketch_age4_cdm_run_v81579389863778.png",329,"cdm_run_v81579389863778",1,"square","age4",1579389903083,2020-01-18 23:25:03,1,0,0,13.577,0.0192323022959184,"(55, 160, 60, 169)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age4_cdm_run_v81579389863778.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age4_cdm_run_v81579389863778.png",4,""
"426","square_sketch_age4_cdm_run_v81579461963357.png",364,"cdm_run_v81579461963357",1,"square","age4",1579462088910,2020-01-19 19:28:08,2,0.616,0,10.345,0.0182557397959184,"(63, 163, 61, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age4_cdm_run_v81579461963357.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age4_cdm_run_v81579461963357.png",4,""
"427","square_sketch_age4_cdm_run_v81579472022428.png",417,"cdm_run_v81579472022428",1,"square","age4",1579472078841,2020-01-19 22:14:38,2,2.797,0,17.586,0.0219029017857143,"(43, 180, 55, 175)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age4_cdm_run_v81579472022428.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age4_cdm_run_v81579472022428.png",4,""
"428","square_sketch_age4_cdm_run_v81579474508779.png",459,"cdm_run_v81579474508779",1,"square","age4",1579474540810,2020-01-19 22:55:40,2,4.094,0,7.115,0.0192123724489796,"(58, 169, 57, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age4_cdm_run_v81579474508779.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age4_cdm_run_v81579474508779.png",4,""
"429","square_sketch_age4_cdm_run_v81579479185858.png",517,"cdm_run_v81579479185858",1,"square","age4",1579479245841,2020-01-20 00:14:05,1,0,0,16.973,0.0180564413265306,"(60, 162, 61, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age4_cdm_run_v81579479185858.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age4_cdm_run_v81579479185858.png",4,""
"430","square_sketch_age5_cdm_run_v81579297465811.png",80,"cdm_run_v81579297465811",1,"square","age5",1579297495821,2020-01-17 21:44:55,1,0,0,6.395,0.0191326530612245,"(60, 166, 66, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age5_cdm_run_v81579297465811.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age5_cdm_run_v81579297465811.png",5,""
"431","square_sketch_age5_cdm_run_v81579297855972.png",92,"cdm_run_v81579297855972",1,"square","age5",1579298144480,2020-01-17 21:55:44,1,0,0,6.706,0.019172512755102,"(61, 168, 55, 154)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age5_cdm_run_v81579297855972.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age5_cdm_run_v81579297855972.png",5,""
"432","square_sketch_age5_cdm_run_v81579300710289.png",116,"cdm_run_v81579300710289",1,"square","age5",1579300775590,2020-01-17 22:39:35,1,0,0,5.767,0.0200693558673469,"(57, 190, 60, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age5_cdm_run_v81579300710289.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age5_cdm_run_v81579300710289.png",5,""
"433","square_sketch_age5_cdm_run_v81579379579646.png",236,"cdm_run_v81579379579646",1,"square","age5",1579379632148,2020-01-18 20:33:52,1,0,0,11.768,0.0167410714285714,"(61, 160, 69, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age5_cdm_run_v81579379579646.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age5_cdm_run_v81579379579646.png",5,""
"434","square_sketch_age5_cdm_run_v81579379982224.png",248,"cdm_run_v81579379982224",1,"square","age5",1579380027072,2020-01-18 20:40:27,1,0,0,6.875,0.0179767219387755,"(55, 154, 61, 157)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/square_sketch_age5_cdm_run_v81579379982224.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/square/square_sketch_age5_cdm_run_v81579379982224.png",5,""
